KVcache prepared in 18.638388872146606 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.6610441207885742
[209]: [Cumulative]: Semantic Similarity: 0.88589,	 cache time: 2.883729480561756e-07,	 generate time: 1.2989299217859904
[210]: Semantic Similarity: 0.3424,	 cache time: 2.384185791015625e-07,	 generate time: 0.9178049564361572
[210]: [Cumulative]: Semantic Similarity: 0.88331,	 cache time: 2.8813619749240964e-07,	 generate time: 1.2971236423293562
[211]: Semantic Similarity: 0.44778,	 cache time: 2.384185791015625e-07,	 generate time: 0.5614898204803467
[211]: [Cumulative]: Semantic Similarity: 0.88126,	 cache time: 2.879016804245283e-07,	 generate time: 1.2936536714715778
[212]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9211413860321045
[212]: [Cumulative]: Semantic Similarity: 0.88182,	 cache time: 2.8766936539484304e-07,	 generate time: 1.2919047875023784
[213]: Semantic Similarity: 0.43688,	 cache time: 4.76837158203125e-07,	 generate time: 0.918522834777832
[213]: [Cumulative]: Semantic Similarity: 0.87974,	 cache time: 2.8855332704347987e-07,	 generate time: 1.290160012022357
[214]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7401347160339355
[214]: [Cumulative]: Semantic Similarity: 0.8803,	 cache time: 2.883201421693314e-07,	 generate time: 1.2876017548317134
[215]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4539930820465088
[215]: [Cumulative]: Semantic Similarity: 0.88085,	 cache time: 2.88089116414388e-07,	 generate time: 1.2883720850503002
[216]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.739511251449585
[216]: [Cumulative]: Semantic Similarity: 0.8814,	 cache time: 2.878602199290755e-07,	 generate time: 1.2858427724530619
[217]: Semantic Similarity: 0.10898,	 cache time: 2.384185791015625e-07,	 generate time: 1.2773358821868896
[217]: [Cumulative]: Semantic Similarity: 0.87786,	 cache time: 2.8763342341151806e-07,	 generate time: 1.2858037500206483
[218]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.9275515079498291
[218]: [Cumulative]: Semantic Similarity: 0.87841,	 cache time: 2.884973674060003e-07,	 generate time: 1.2841678950340236
[219]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0955655574798584
[219]: [Cumulative]: Semantic Similarity: 0.87897,	 cache time: 2.88269736550071e-07,	 generate time: 1.2833106116815047
[220]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.562570333480835
[220]: [Cumulative]: Semantic Similarity: 0.87951,	 cache time: 2.880441657018877e-07,	 generate time: 1.2800493434543523
[221]: Semantic Similarity: 0.98287,	 cache time: 2.384185791015625e-07,	 generate time: 1.0969798564910889
[221]: [Cumulative]: Semantic Similarity: 0.87998,	 cache time: 2.878206270235079e-07,	 generate time: 1.279224706125689
[222]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5650715827941895
[222]: [Cumulative]: Semantic Similarity: 0.88052,	 cache time: 2.8866823478664517e-07,	 generate time: 1.276022225752005
[223]: Semantic Similarity: 0.62796,	 cache time: 2.384185791015625e-07,	 generate time: 0.5627806186676025
[223]: [Cumulative]: Semantic Similarity: 0.87939,	 cache time: 2.884439059666225e-07,	 generate time: 1.272838111434664
[224]: Semantic Similarity: 0.71413,	 cache time: 2.384185791015625e-07,	 generate time: 1.4535562992095947
[224]: [Cumulative]: Semantic Similarity: 0.87866,	 cache time: 2.8822157118055556e-07,	 generate time: 1.2736413033803304
[225]: Semantic Similarity: 0.92298,	 cache time: 2.384185791015625e-07,	 generate time: 0.5638747215270996
[225]: [Cumulative]: Semantic Similarity: 0.87885,	 cache time: 2.880012039589671e-07,	 generate time: 1.2705007432836346
[226]: Semantic Similarity: 0.97704,	 cache time: 2.384185791015625e-07,	 generate time: 1.4573171138763428
[226]: [Cumulative]: Semantic Similarity: 0.87928,	 cache time: 2.877827782988023e-07,	 generate time: 1.27132372288977
[227]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1067330837249756
[227]: [Cumulative]: Semantic Similarity: 0.87981,	 cache time: 2.875662686532004e-07,	 generate time: 1.2706018341215033
[228]: Semantic Similarity: 0.66725,	 cache time: 2.384185791015625e-07,	 generate time: 1.6525969505310059
[228]: [Cumulative]: Semantic Similarity: 0.87889,	 cache time: 2.873516499215338e-07,	 generate time: 1.272269935066523
[229]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5746481418609619
[229]: [Cumulative]: Semantic Similarity: 0.87941,	 cache time: 2.8713889743970786e-07,	 generate time: 1.2692367968351945
[230]: Semantic Similarity: 0.87749,	 cache time: 2.384185791015625e-07,	 generate time: 0.7625713348388672
[230]: [Cumulative]: Semantic Similarity: 0.8794,	 cache time: 2.869279869707116e-07,	 generate time: 1.2670434398568553
[231]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7610270977020264
[231]: [Cumulative]: Semantic Similarity: 0.87992,	 cache time: 2.8671889469541355e-07,	 generate time: 1.2648623349337742
[232]: Semantic Similarity: 0.77668,	 cache time: 2.384185791015625e-07,	 generate time: 3.5159475803375244
[232]: [Cumulative]: Semantic Similarity: 0.87948,	 cache time: 2.8651159720359444e-07,	 generate time: 1.2745236449998847
[233]: Semantic Similarity: 0.77963,	 cache time: 2.384185791015625e-07,	 generate time: 2.7697134017944336
[233]: [Cumulative]: Semantic Similarity: 0.87905,	 cache time: 2.8630607148520966e-07,	 generate time: 1.280913344815246
[234]: Semantic Similarity: 0.26057,	 cache time: 4.76837158203125e-07,	 generate time: 1.8576483726501465
[234]: [Cumulative]: Semantic Similarity: 0.87642,	 cache time: 2.8711684206698805e-07,	 generate time: 1.2833675364230541
[235]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7580735683441162
[235]: [Cumulative]: Semantic Similarity: 0.87695,	 cache time: 2.8792074171163265e-07,	 generate time: 1.2811417145244146
[236]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7622544765472412
[236]: [Cumulative]: Semantic Similarity: 0.87746,	 cache time: 2.887178573930314e-07,	 generate time: 1.278952316895819
[237]: Semantic Similarity: 1.0,	 cache time: 7.152557373046875e-07,	 generate time: 0.39464235305786133
[237]: [Cumulative]: Semantic Similarity: 0.87798,	 cache time: 2.905100333590467e-07,	 generate time: 1.2752367288124662
[238]: Semantic Similarity: 0.22858,	 cache time: 2.384185791015625e-07,	 generate time: 0.5787622928619385
[238]: [Cumulative]: Semantic Similarity: 0.87526,	 cache time: 2.902920774834924e-07,	 generate time: 1.2723226098335936
[239]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7590768337249756
[239]: [Cumulative]: Semantic Similarity: 0.87578,	 cache time: 2.910693486531576e-07,	 generate time: 1.2701840857664743
[240]: Semantic Similarity: 0.76405,	 cache time: 2.384185791015625e-07,	 generate time: 0.3958919048309326
[240]: [Cumulative]: Semantic Similarity: 0.87532,	 cache time: 2.90850880729707e-07,	 generate time: 1.2665563173808498
[241]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7602126598358154
[241]: [Cumulative]: Semantic Similarity: 0.87583,	 cache time: 2.906342183262849e-07,	 generate time: 1.2644639882174404
[242]: Semantic Similarity: 0.77925,	 cache time: 2.384185791015625e-07,	 generate time: 0.7599844932556152
[242]: [Cumulative]: Semantic Similarity: 0.87544,	 cache time: 2.904193391525206e-07,	 generate time: 1.262387940913071
[243]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9385709762573242
[243]: [Cumulative]: Semantic Similarity: 0.87595,	 cache time: 2.9020622128345926e-07,	 generate time: 1.2610608222054653
[244]: Semantic Similarity: 0.93565,	 cache time: 2.384185791015625e-07,	 generate time: 1.1229937076568604
[244]: [Cumulative]: Semantic Similarity: 0.87619,	 cache time: 2.899948431521046e-07,	 generate time: 1.26049728296241
[245]: Semantic Similarity: 0.98587,	 cache time: 2.384185791015625e-07,	 generate time: 1.2915489673614502
[245]: [Cumulative]: Semantic Similarity: 0.87664,	 cache time: 2.89785183542143e-07,	 generate time: 1.2606235093217555
[246]: Semantic Similarity: 0.81343,	 cache time: 2.384185791015625e-07,	 generate time: 0.5759289264678955
[246]: [Cumulative]: Semantic Similarity: 0.87638,	 cache time: 2.895772215808451e-07,	 generate time: 1.2578514664761933
[247]: Semantic Similarity: 0.98257,	 cache time: 2.384185791015625e-07,	 generate time: 2.372669219970703
[247]: [Cumulative]: Semantic Similarity: 0.87681,	 cache time: 2.8937093673213834e-07,	 generate time: 1.2623466993531873
[248]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.3871443271636963
[248]: [Cumulative]: Semantic Similarity: 0.8773,	 cache time: 2.891663087898469e-07,	 generate time: 1.2588318303885708
[249]: Semantic Similarity: 0.64198,	 cache time: 2.384185791015625e-07,	 generate time: 1.4631202220916748
[249]: [Cumulative]: Semantic Similarity: 0.87636,	 cache time: 2.8896331787109374e-07,	 generate time: 1.2596489839553833
[250]: Semantic Similarity: 0.83577,	 cache time: 2.384185791015625e-07,	 generate time: 0.5677099227905273
[250]: [Cumulative]: Semantic Similarity: 0.8762,	 cache time: 2.8876194440986057e-07,	 generate time: 1.2568922546280332
[251]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5669035911560059
[251]: [Cumulative]: Semantic Similarity: 0.87669,	 cache time: 2.8950827462332587e-07,	 generate time: 1.2541542043761602
[252]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5670640468597412
[252]: [Cumulative]: Semantic Similarity: 0.87718,	 cache time: 2.8930633906790393e-07,	 generate time: 1.2514384330025774
[253]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7449479103088379
[253]: [Cumulative]: Semantic Similarity: 0.87766,	 cache time: 2.900446493794599e-07,	 generate time: 1.2494443758266178
[254]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9244570732116699
[254]: [Cumulative]: Semantic Similarity: 0.87814,	 cache time: 2.898421942018995e-07,	 generate time: 1.2481699158163633
[255]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7450346946716309
[255]: [Cumulative]: Semantic Similarity: 0.87862,	 cache time: 2.905726432800293e-07,	 generate time: 1.2462045438587666
[256]: Semantic Similarity: 0.74045,	 cache time: 2.384185791015625e-07,	 generate time: 3.2590525150299072
[256]: [Cumulative]: Semantic Similarity: 0.87808,	 cache time: 2.9036970917816753e-07,	 generate time: 1.254036637131806
[257]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.7454507350921631
[257]: [Cumulative]: Semantic Similarity: 0.87855,	 cache time: 2.910924512286519e-07,	 generate time: 1.2520653739456058
[258]: Semantic Similarity: 0.67998,	 cache time: 2.384185791015625e-07,	 generate time: 0.7463362216949463
[258]: [Cumulative]: Semantic Similarity: 0.87779,	 cache time: 2.908890772049952e-07,	 generate time: 1.250112751736144
[259]: Semantic Similarity: 0.95403,	 cache time: 2.384185791015625e-07,	 generate time: 1.281942367553711
[259]: [Cumulative]: Semantic Similarity: 0.87808,	 cache time: 2.906872675969051e-07,	 generate time: 1.2502351733354422
[260]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7483093738555908
[260]: [Cumulative]: Semantic Similarity: 0.87855,	 cache time: 2.904870044225934e-07,	 generate time: 1.2483120859811132
[261]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7446963787078857
[261]: [Cumulative]: Semantic Similarity: 0.87901,	 cache time: 2.902882699748032e-07,	 generate time: 1.2463898886251086
[262]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7468369007110596
[262]: [Cumulative]: Semantic Similarity: 0.87947,	 cache time: 2.9009104681558935e-07,	 generate time: 1.244490447606424
[263]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9240248203277588
[263]: [Cumulative]: Semantic Similarity: 0.87993,	 cache time: 2.89895317771218e-07,	 generate time: 1.2432765626546107
[264]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1018249988555908
[264]: [Cumulative]: Semantic Similarity: 0.88038,	 cache time: 2.897010659271816e-07,	 generate time: 1.242742783168577
[265]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.463829517364502
[265]: [Cumulative]: Semantic Similarity: 0.88083,	 cache time: 2.8950827462332587e-07,	 generate time: 1.2435739363046516
[266]: Semantic Similarity: 0.80487,	 cache time: 7.152557373046875e-07,	 generate time: 1.8198671340942383
[266]: [Cumulative]: Semantic Similarity: 0.88055,	 cache time: 2.9110283440864937e-07,	 generate time: 1.2457323377945004
[267]: Semantic Similarity: 0.8896,	 cache time: 4.76837158203125e-07,	 generate time: 0.9244582653045654
[267]: [Cumulative]: Semantic Similarity: 0.88058,	 cache time: 2.917958729302705e-07,	 generate time: 1.244533553941926
[268]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9237656593322754
[268]: [Cumulative]: Semantic Similarity: 0.88102,	 cache time: 2.915974443286768e-07,	 generate time: 1.2433411082370573
[269]: Semantic Similarity: 0.93719,	 cache time: 2.384185791015625e-07,	 generate time: 1.1021347045898438
[269]: [Cumulative]: Semantic Similarity: 0.88123,	 cache time: 2.914004855685764e-07,	 generate time: 1.2428181215568825
[270]: Semantic Similarity: 0.79861,	 cache time: 2.384185791015625e-07,	 generate time: 1.2836833000183105
[270]: [Cumulative]: Semantic Similarity: 0.88093,	 cache time: 2.9120498037866123e-07,	 generate time: 1.2429689155733454
[271]: Semantic Similarity: 0.85792,	 cache time: 2.384185791015625e-07,	 generate time: 0.7451486587524414
[271]: [Cumulative]: Semantic Similarity: 0.88084,	 cache time: 2.910109127269072e-07,	 generate time: 1.2411386940409155
[272]: Semantic Similarity: 0.97871,	 cache time: 4.76837158203125e-07,	 generate time: 0.9249231815338135
[272]: [Cumulative]: Semantic Similarity: 0.8812,	 cache time: 2.916915949447688e-07,	 generate time: 1.2399803954603035
[273]: Semantic Similarity: 0.94763,	 cache time: 4.76837158203125e-07,	 generate time: 1.4609184265136719
[273]: [Cumulative]: Semantic Similarity: 0.88144,	 cache time: 2.9236730867928833e-07,	 generate time: 1.2407867386393303
[274]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7540802955627441
[274]: [Cumulative]: Semantic Similarity: 0.88187,	 cache time: 2.9217113148082384e-07,	 generate time: 1.2390168970281428
[275]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.936638355255127
[275]: [Cumulative]: Semantic Similarity: 0.8823,	 cache time: 2.928402112877887e-07,	 generate time: 1.237921322601429
[276]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9320416450500488
[276]: [Cumulative]: Semantic Similarity: 0.88273,	 cache time: 2.9264374330155684e-07,	 generate time: 1.2368170638377056
[277]: Semantic Similarity: 0.90555,	 cache time: 2.384185791015625e-07,	 generate time: 0.7519464492797852
[277]: [Cumulative]: Semantic Similarity: 0.88281,	 cache time: 2.9244868875407485e-07,	 generate time: 1.235072924936418
[278]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9285781383514404
[278]: [Cumulative]: Semantic Similarity: 0.88323,	 cache time: 2.922550324470766e-07,	 generate time: 1.2339743773142497
[279]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.466156005859375
[279]: [Cumulative]: Semantic Similarity: 0.88365,	 cache time: 2.920627593994141e-07,	 generate time: 1.2348035974161966
[280]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.825230598449707
[280]: [Cumulative]: Semantic Similarity: 0.88406,	 cache time: 2.9187185484319396e-07,	 generate time: 1.236904761120942
[281]: Semantic Similarity: 0.27386,	 cache time: 2.384185791015625e-07,	 generate time: 3.6395022869110107
[281]: [Cumulative]: Semantic Similarity: 0.8819,	 cache time: 2.9168230421999666e-07,	 generate time: 1.2454246105031763
[282]: Semantic Similarity: 0.41485,	 cache time: 2.384185791015625e-07,	 generate time: 3.1500489711761475
[282]: [Cumulative]: Semantic Similarity: 0.88025,	 cache time: 2.9149409317717536e-07,	 generate time: 1.252154731918982
[283]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.9464163780212402
[283]: [Cumulative]: Semantic Similarity: 0.88067,	 cache time: 2.9214670960332304e-07,	 generate time: 1.251078188419342
[284]: Semantic Similarity: 0.76299,	 cache time: 2.384185791015625e-07,	 generate time: 1.4961247444152832
[284]: [Cumulative]: Semantic Similarity: 0.88025,	 cache time: 2.9195818984717654e-07,	 generate time: 1.2519380008965209
[285]: Semantic Similarity: 0.92298,	 cache time: 2.384185791015625e-07,	 generate time: 0.5788259506225586
[285]: [Cumulative]: Semantic Similarity: 0.8804,	 cache time: 2.9177098841100305e-07,	 generate time: 1.2495844622591992
[286]: Semantic Similarity: 0.41485,	 cache time: 2.384185791015625e-07,	 generate time: 3.1507325172424316
[286]: [Cumulative]: Semantic Similarity: 0.87878,	 cache time: 2.9158509151445447e-07,	 generate time: 1.2562086715100118
[287]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9459686279296875
[287]: [Cumulative]: Semantic Similarity: 0.8792,	 cache time: 2.914004855685764e-07,	 generate time: 1.2551314491364691
[288]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.761746883392334
[288]: [Cumulative]: Semantic Similarity: 0.87962,	 cache time: 2.920421349548551e-07,	 generate time: 1.2534242361062127
[289]: Semantic Similarity: 0.9163,	 cache time: 2.384185791015625e-07,	 generate time: 0.574556827545166
[289]: [Cumulative]: Semantic Similarity: 0.87975,	 cache time: 2.9185722614156786e-07,	 generate time: 1.2510833140077262
[290]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5677347183227539
[290]: [Cumulative]: Semantic Similarity: 0.88016,	 cache time: 2.9249289601119525e-07,	 generate time: 1.2487350370466095
[291]: Semantic Similarity: 0.5706,	 cache time: 2.384185791015625e-07,	 generate time: 0.5675630569458008
[291]: [Cumulative]: Semantic Similarity: 0.8791,	 cache time: 2.923077099943814e-07,	 generate time: 1.2464022562928396
[292]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5649535655975342
[292]: [Cumulative]: Semantic Similarity: 0.87951,	 cache time: 2.9212378804594177e-07,	 generate time: 1.2440764928433676
[293]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7470779418945312
[293]: [Cumulative]: Semantic Similarity: 0.87992,	 cache time: 2.919411172672194e-07,	 generate time: 1.242386021581637
[294]: Semantic Similarity: 0.18218,	 cache time: 2.384185791015625e-07,	 generate time: 0.5648918151855469
[294]: [Cumulative]: Semantic Similarity: 0.87756,	 cache time: 2.9175968493445446e-07,	 generate time: 1.2400894310514805
[295]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5662908554077148
[295]: [Cumulative]: Semantic Similarity: 0.87797,	 cache time: 2.9157947849582983e-07,	 generate time: 1.2378130845121436
[296]: Semantic Similarity: 0.83829,	 cache time: 2.384185791015625e-07,	 generate time: 0.7437033653259277
[296]: [Cumulative]: Semantic Similarity: 0.87784,	 cache time: 2.914004855685764e-07,	 generate time: 1.2361494154239745
[297]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7436978816986084
[297]: [Cumulative]: Semantic Similarity: 0.87825,	 cache time: 2.9122269393613675e-07,	 generate time: 1.2344968934987215
[298]: Semantic Similarity: 0.28279,	 cache time: 2.384185791015625e-07,	 generate time: 0.7444679737091064
[298]: [Cumulative]: Semantic Similarity: 0.87626,	 cache time: 2.910460915453857e-07,	 generate time: 1.232858000790395
[299]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5631091594696045
[299]: [Cumulative]: Semantic Similarity: 0.87667,	 cache time: 2.9166539510091147e-07,	 generate time: 1.230625504652659
[300]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7441692352294922
[300]: [Cumulative]: Semantic Similarity: 0.87708,	 cache time: 2.914884953799834e-07,	 generate time: 1.2290093708672
[301]: Semantic Similarity: 0.24559,	 cache time: 2.384185791015625e-07,	 generate time: 6.305520057678223
[301]: [Cumulative]: Semantic Similarity: 0.87499,	 cache time: 2.9131276718038595e-07,	 generate time: 1.2458190089029981
[302]: Semantic Similarity: 0.26045,	 cache time: 2.384185791015625e-07,	 generate time: 1.1050422191619873
[302]: [Cumulative]: Semantic Similarity: 0.87296,	 cache time: 2.911381989028981e-07,	 generate time: 1.2453543990358662
[303]: Semantic Similarity: 0.31459,	 cache time: 2.384185791015625e-07,	 generate time: 0.563917875289917
[303]: [Cumulative]: Semantic Similarity: 0.87112,	 cache time: 2.9096477910092004e-07,	 generate time: 1.243112831523544
[304]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.9269692897796631
[304]: [Cumulative]: Semantic Similarity: 0.87154,	 cache time: 2.907924964779713e-07,	 generate time: 1.2420762953211049
[305]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.38687586784362793
[305]: [Cumulative]: Semantic Similarity: 0.87196,	 cache time: 2.90621339885238e-07,	 generate time: 1.2392815226822897
[306]: Semantic Similarity: 0.69288,	 cache time: 2.384185791015625e-07,	 generate time: 4.869043827056885
[306]: [Cumulative]: Semantic Similarity: 0.87138,	 cache time: 2.9045129831916737e-07,	 generate time: 1.2511048526639659
[307]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4606492519378662
[307]: [Cumulative]: Semantic Similarity: 0.8718,	 cache time: 2.9028236091911017e-07,	 generate time: 1.2517851916226475
[308]: Semantic Similarity: 0.58021,	 cache time: 2.384185791015625e-07,	 generate time: 1.2803306579589844
[308]: [Cumulative]: Semantic Similarity: 0.87086,	 cache time: 2.901145169650081e-07,	 generate time: 1.2518775717726032
[309]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7424960136413574
[309]: [Cumulative]: Semantic Similarity: 0.87127,	 cache time: 2.89947755875126e-07,	 generate time: 1.2502344054560508
[310]: Semantic Similarity: 0.24917,	 cache time: 2.384185791015625e-07,	 generate time: 0.5656113624572754
[310]: [Cumulative]: Semantic Similarity: 0.86927,	 cache time: 2.897820672038284e-07,	 generate time: 1.2480330451891737
[311]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5620291233062744
[311]: [Cumulative]: Semantic Similarity: 0.86969,	 cache time: 2.90381602751903e-07,	 generate time: 1.2458343146703181
[312]: Semantic Similarity: 0.82718,	 cache time: 4.76837158203125e-07,	 generate time: 0.5645532608032227
[312]: [Cumulative]: Semantic Similarity: 0.86955,	 cache time: 2.9097730740190697e-07,	 generate time: 1.2436576978848004
[313]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.742382287979126
[313]: [Cumulative]: Semantic Similarity: 0.86997,	 cache time: 2.90809922916874e-07,	 generate time: 1.2420612793819161
[314]: Semantic Similarity: 0.65351,	 cache time: 2.384185791015625e-07,	 generate time: 3.438122034072876
[314]: [Cumulative]: Semantic Similarity: 0.86928,	 cache time: 2.906436011904762e-07,	 generate time: 1.2490329008253793
[315]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5774960517883301
[315]: [Cumulative]: Semantic Similarity: 0.8697,	 cache time: 2.904783321332328e-07,	 generate time: 1.2469077842145027
[316]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.39148616790771484
[316]: [Cumulative]: Semantic Similarity: 0.87011,	 cache time: 2.9031410578297515e-07,	 generate time: 1.2442092933113267
[317]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 0.5700359344482422
[317]: [Cumulative]: Semantic Similarity: 0.87052,	 cache time: 2.909006562622838e-07,	 generate time: 1.2420892513023232
[318]: Semantic Similarity: 0.95818,	 cache time: 2.384185791015625e-07,	 generate time: 1.4671337604522705
[318]: [Cumulative]: Semantic Similarity: 0.87079,	 cache time: 2.907361356442251e-07,	 generate time: 1.242794719983044
[319]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5664184093475342
[319]: [Cumulative]: Semantic Similarity: 0.87119,	 cache time: 2.905726432800293e-07,	 generate time: 1.2406810440123082
[320]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.1031289100646973
[320]: [Cumulative]: Semantic Similarity: 0.8716,	 cache time: 2.9115290656639406e-07,	 generate time: 1.240252532691599
[321]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5652003288269043
[321]: [Cumulative]: Semantic Similarity: 0.87199,	 cache time: 2.9098913536308716e-07,	 generate time: 1.2381560972758703
[322]: Semantic Similarity: 0.83744,	 cache time: 2.384185791015625e-07,	 generate time: 0.9204719066619873
[322]: [Cumulative]: Semantic Similarity: 0.87189,	 cache time: 2.908263782229586e-07,	 generate time: 1.2371725548900687
[323]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.5630631446838379
[323]: [Cumulative]: Semantic Similarity: 0.87228,	 cache time: 2.9066462575653455e-07,	 generate time: 1.2350919702906666
[324]: Semantic Similarity: 0.98425,	 cache time: 2.384185791015625e-07,	 generate time: 1.098433017730713
[324]: [Cumulative]: Semantic Similarity: 0.87263,	 cache time: 2.9050386868990385e-07,	 generate time: 1.2346714812058668
[325]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.3836178779602051
[325]: [Cumulative]: Semantic Similarity: 0.87302,	 cache time: 2.9034409786294576e-07,	 generate time: 1.2320608873308803
[326]: Semantic Similarity: 0.88936,	 cache time: 2.384185791015625e-07,	 generate time: 1.0986793041229248
[326]: [Cumulative]: Semantic Similarity: 0.87307,	 cache time: 2.9018530422758986e-07,	 generate time: 1.2316529925810087
[327]: Semantic Similarity: 0.69491,	 cache time: 2.384185791015625e-07,	 generate time: 1.6363775730133057
[327]: [Cumulative]: Semantic Similarity: 0.87253,	 cache time: 2.9002747884610806e-07,	 generate time: 1.2328869089847658
[328]: Semantic Similarity: 0.27546,	 cache time: 2.384185791015625e-07,	 generate time: 0.7425098419189453
[328]: [Cumulative]: Semantic Similarity: 0.87071,	 cache time: 2.898706128894377e-07,	 generate time: 1.2313964011821341
[329]: Semantic Similarity: 0.72333,	 cache time: 2.384185791015625e-07,	 generate time: 0.7417171001434326
[329]: [Cumulative]: Semantic Similarity: 0.87026,	 cache time: 2.89714697635535e-07,	 generate time: 1.22991252451232
[330]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.459733486175537
[330]: [Cumulative]: Semantic Similarity: 0.87066,	 cache time: 2.902800222898178e-07,	 generate time: 1.2306068476593386
[331]: Semantic Similarity: 0.95593,	 cache time: 2.384185791015625e-07,	 generate time: 1.098494052886963
[331]: [Cumulative]: Semantic Similarity: 0.87091,	 cache time: 2.901238131235881e-07,	 generate time: 1.2302089175546025
