idx,generated_response,ground_truth,reset_cache_time,generate_time
336, 1 vote.,42 votes to 41,0.00047659873962402344,0.497791051864624
337, 19th century,early 19th century,0.0005049705505371094,0.4970207214355469
338, The late 16th century.,16th century,0.00048613548278808594,0.7868554592132568
339, A browser extension.,browser extension,0.0004994869232177734,0.4992640018463135
340, Machine language.,machine language,0.0004870891571044922,0.3999783992767334
341," A conservative liberal group that advocated for market deregulation, privatization, and reductions in government programs and tax cuts.","a conservative liberal group who advocated market deregulation, privatisation of public utilities, reductions in the size of government programs and tax cuts",0.0004825592041015625,2.324904441833496
342, Sir Tim Berners-Lee,Sir Tim Berners-Lee,0.0004832744598388672,0.688601016998291
343, Neville Bonner,Neville Bonner,0.0005016326904296875,0.4008197784423828
344, Hyperlinks.,hyperlinks,0.0005049705505371094,0.4022343158721924
345, Microsoft,Microsoft,0.000499725341796875,0.20773553848266602
346, a file system.,file systems,0.0005099773406982422,0.495042085647583
347, A program counter.,a register,0.0005004405975341797,0.495988130569458
348, 2000,2000,0.0004737377166748047,0.40006113052368164
349, Thousands.,thousands,0.0004975795745849609,0.30458998680114746
350, ARPA (now DARPA),ARPA,0.0005099773406982422,0.7859570980072021
351, Internet Explorer,Internet Explorer,0.0005218982696533203,0.30448412895202637
352, The United Australia Party (UAP) was the predecessor to the Liberal Party.,United Australia Party (UAP),0.0004897117614746094,1.6512556076049805
353, 1927,1927,0.00047087669372558594,0.4076848030090332
354, 23 years,a record 23 years,0.000499725341796875,0.40130138397216797
355, The Gorton Government.,The Gorton Government,0.0004966259002685547,0.5922110080718994
356, The CPU (Central Processing Unit).,CPU,0.0004897117614746094,0.7858123779296875
357, The slide rule is a hand-operated analog computer for doing multiplication and division.,doing multiplication and division.,0.00048470497131347656,1.6499040126800537
358, 1613,1613,0.0004887580871582031,0.4007892608642578
359, functionalities.,functionalities,0.0005002021789550781,0.31164121627807617
360, Central Processing Unit,central processing unit,0.0004878044128417969,0.39923882484436035
361, SEATO (South East Asia Collective Defence Treaty),the South East Asia Collective Defence Treaty (SEATO),0.0005013942718505859,1.0742607116699219
362, 12 years,12 years,0.00048661231994628906,0.4010283946990967
363, A control unit for a computer is also known as a control system or central controller.,a control system or central controller),0.0005171298980712891,1.7582604885101318
364, James Thomson,James Thomson,0.0005092620849609375,0.30485057830810547
365, Arithmetic Logic Unit,arithmetic logic,0.0005068778991699219,0.4010124206542969
366, 2 to 100.,two and one hundred registers,0.0005156993865966797,0.6913559436798096
367, 1996,1996,0.0005116462707519531,0.4007222652435303
368, rich user interfaces supporting a wide variety of file formats and protocols.,rich user interfaces,0.0005176067352294922,1.367267370223999
369, Graphical web browsers.,proprietary web browsers,0.0005135536193847656,0.5950820446014404
370, 300,about 300,0.0005161762237548828,0.3051717281341553
371, 1235,1235,0.0005216598510742188,0.40174007415771484
372, 1939-1941 and 1949-1966.,1939 to 1941,0.0005133152008056641,1.4640295505523682
373, Firefox,Firefox,0.0005123615264892578,0.20782160758972168
374, Abū Rayhān al-Bīrūnī,Abū Rayhān al-Bīrūnī,0.0005056858062744141,1.2688510417938232
375, Lord Kelvin.,Lord Kelvin,0.0005099773406982422,0.4011368751525879
376, Bletchley Park.,Bletchley Park,0.000518798828125,0.6908659934997559
377, H. W. Nieman.,H. W. Nieman,0.0005104541778564453,0.7880523204803467
378, Trigonometry.,trigonometry,0.0005061626434326172,0.5003433227539062
379, Bookmarks,bookmarked,0.0005102157592773438,0.3073439598083496
380, World Wide Web Consortium (W3C),World Wide Web Foundation,0.0005176067352294922,0.9798197746276855
381, The flow of control within the program.,the flow of control,0.0005733966827392578,0.8915998935699463
382, RAM (Random Access Memory),RAM,0.0005028247833251953,0.6910703182220459
383, 64 words.,64,0.0005071163177490234,0.49804019927978516
384, A billiard ball computer.,billiard ball computer),0.0005095005035400391,0.6910998821258545
385, Opera-mini version.,Opera-mini version,0.0004954338073730469,0.49954819679260254
386, Chrome,Chrome,0.0005137920379638672,0.20804262161254883
