idx,generated_response,ground_truth,reset_cache_time,generate_time
320," Enlisted promotions in the USAF are granted based on a combination of test scores, years of experience, and selection board approval.","based on a combination of test scores, years of experience, and selection board approval",0.00048351287841796875,5.247471809387207
321," Geography, climate, and economics.",methodology,0.0004889965057373047,1.5760459899902344
322," peanuts, sweet potatoes, and maize.",potato and peanut,0.0005159378051757812,1.7672622203826904
323," The introduction of new crops from the Americas, such as the potato and peanut, allowed for an improved food supply, leading to a rapid increase in population.",prosperity and internal stability,0.0005116462707519531,6.214014530181885
324, Skin cancer.,skin cancer,0.00048828125,0.802483320236206
325, The Washington Post.,The Washington Post,0.00048422813415527344,0.9990017414093018
326," Retailers, sporting goods makers, and other businesses.",postal workers,0.0005133152008056641,2.3500330448150635
327, 1895,1895,0.0005002021789550781,0.8058836460113525
328," The Qing dynasty made up China of Han Chinese, Manchu, Mongols, and Tibetans.",Han and non-Han peoples,0.0004963874816894531,4.087812662124634
329, Summer.,summer,0.0004897117614746094,0.6127119064331055
330, Church bells and firing cannons at sunrise.,ringing church bells,0.0004994869232177734,1.7711851596832275
331, Junior NCO refers to staff sergeants and technical sergeants (pay grades E-5 and E-6) in the USAF pay grade system.,staff sergeants and technical sergeants,0.0004911422729492188,6.214149236679077
332," The coursework in the Commissioned Officer Training (COT) in the USAF now includes extensive coursework as well as field exercises in leadership, confidence, fitness, and deployed-environment operations.",deployed-environment operations,0.0004887580871582031,7.567777395248413
333, Poetry and painting.,poetry and often skilled in painting,0.0004856586456298828,0.995323657989502
334, weekly,weekly,0.0004839897155761719,0.4196045398712158
335, The C-NAF provides planning and execution of aerospace forces in support of CCDR requirements.,planning and execution of aerospace forces,0.0004904270172119141,3.895261526107788
336, Ballistic missile defense and air breathing threat defense.,ballistic,0.0005137920379638672,2.1609749794006348
337," The types of international duties of the Personnel Recovery (PR) mission include: 
             1. Preparing for and executing the recovery of isolated personnel across the ROMO (Regional Operating Military Organization) and returning those personnel to duty.
             2. Enhancing the development of an effective, global capacity to protect and recover isolated personnel wherever they are placed at risk.
             3. Denying an adversary's ability to exploit a nation through propaganda.
             4. Developing joint, interagency, and international capabilities that contribute to crisis response and regional stability.",crisis response and regional stability,0.0004813671112060547,22.070268154144287
338, Gregorian calendar.,the Gregorian calendar,0.0004906654357910156,1.0001254081726074
339, Robert Pearce,Robert Pearce,0.00048542022705078125,0.6057474613189697
340," The US Air Force is prepared to assure, dissuade, and deter its allies through various means, including nuclear strike operations, cyber operations, and space operations.",carry out the nuclear strike operations mission,0.0004856586456298828,6.620638847351074
341, 1.5 miles,1.5-mile,0.0004982948303222656,1.2030091285705566
342, General Mike Hostage,General Mike Hostage,0.0004858970642089844,1.00303316116333
343, The Shunzhi Emperor,"""Son of Heaven""",0.0004923343658447266,1.3913369178771973
344, The U.S. Army.,U.S. Army,0.000492095947265625,1.3934485912322998
345, Edinburgh of the Seven Seas,Edinburgh of the Seven Seas,0.0004870891571044922,1.2005116939544678
346, HMS Atlantic Isle,HMS Atlantic Isle,0.0004858970642089844,0.8079240322113037
347, 1966,1966,0.0004887580871582031,0.8113803863525391
348, Nightingale Islands,Ascension Island,0.0004906654357910156,0.999161958694458
349, Southern China,Liaodong,0.0004990100860595703,0.6097869873046875
350, E-7 through E-9.,pay grades E-7 through E-9,0.00048422813415527344,1.7777421474456787
351, Han Chinese.,Mongols,0.00048470497131347656,0.8092131614685059
352, 6,six,0.0004918575286865234,0.6099021434783936
353, Clock shifts.,Changes to DST rules,0.000484466552734375,0.801518440246582
354, daylight saving,daylight saving,0.0004978179931640625,0.6115090847015381
355, 1661,1661,0.0004901885986328125,0.801133394241333
356, Aeromedical Evacuation forces can operate as far forward as fixed-wing aircraft are able to conduct airland operations.,Aeromedical evacuation forces,0.00048804283142089844,4.669293165206909
357, O-10 (General),E-9 (senior enlisted),0.0004918575286865234,1.3826332092285156
358, 7,seven,0.00048828125,0.6094334125518799
359, The Lower Five Banners.,Lower Five Banners,0.0005128383636474609,1.3811705112457275
360, The last Sunday in September at 24:00 local time.,24:00,0.0004870891571044922,2.736780881881714
361, Strange Stories from a Chinese Studio,Strange Stories,0.0004894733428955078,1.3729290962219238
362, Russia,Russia,0.0004994869232177734,0.4115927219390869
363, Climate.,climate,0.0005133152008056641,0.6064813137054443
364, 1673,1673,0.0004863739013671875,0.794520378112793
365," The US Air Force is the only branch of the US military that is organized as a separate department within the Department of Defense, with its own civilian Secretary and Chief of Staff.",an organization in which mostly its officers fought,0.0004942417144775391,6.927980899810791
366, Vitamin D.,vitamin D,0.0004978179931640625,0.7923269271850586
367, Lewis Carroll's youngest brother was the Reverend Edwin Heron Dodgson.,Reverend Edwin Heron Dodgson,0.0004837512969970703,3.2735345363616943
368," Almost 68,000.","68,000",0.00048422813415527344,1.3662574291229248
369, Tristão da Cunha,Portuguese explorer Tristão da Cunha,0.0005054473876953125,1.5550577640533447
370, 2008,"February 12, 1912",0.0004937648773193359,0.790255069732666
371, The Tongzhi Emperor,Tongzhi,0.0004863739013671875,1.1725189685821533
372, The U.S. War Department created the first antecedent of the U.S. Air Force in 1907.,U.S. War Department,0.0004901885986328125,4.831109523773193
373, The USAF's KC-135 is a tanker aircraft based on a civilian jet.,aerial refueling aircraft,0.0004911422729492188,3.5095648765563965
374, Han Bannermen.,Han Bannermen,0.0004870891571044922,1.1910731792449951
375, To and between medical treatment facilities by air transportation.,to and between medical treatment facilities,0.00048804283142089844,2.154851198196411
376, The Cape Colony in South Africa.,South Africa,0.0004887580871582031,1.5761048793792725
377, Dorgon chose Beijing as the capital to quickly stabilize the regime and speed up the conquest of the rest of the country by keeping the Ming capital and bureaucracy intact.,stabilize the regime and sped up the conquest of the rest of the country,0.0005366802215576172,6.649867534637451
378, Large-scale operations and normal operations.,large-scale operations,0.0005040168762207031,1.609915018081665
379, tens of thousands of hectares,tens of thousands of hectares,0.00049591064453125,1.1992835998535156
380, Tristão da Cunha,Tristão da Cunha,0.0004832744598388672,1.5878875255584717
381, Chief Master Sergeant,Chief Master Sergeant,0.00048065185546875,0.8077826499938965
382, Hawaii.,Hawaii,0.0005185604095458984,0.6230688095092773
383, 1919,1919,0.0004887580871582031,0.8052277565002441
384, 2011,2011,0.0005092620849609375,0.805626392364502
385, Sleep patterns.,sleep patterns,0.00048160552978515625,0.8098409175872803
386, 1987,1987,0.0004875659942626953,0.8166859149932861
387, 1984,1984,0.0004856586456298828,0.8082447052001953
388, They revolted against the Qing government.,all three fiefdoms to be reverted to the crown.,0.0004820823669433594,1.778670072555542
389, Inconclusive,inconclusive,0.0004851818084716797,0.8078591823577881
390, 1681,1681,0.00048828125,0.8053250312805176
391, George Hudson,George Hudson,0.0005180835723876953,0.6096668243408203
392, Internally.,internally,0.00048470497131347656,0.8039093017578125
393, Hong Taiji,Hong Taiji,0.0004832744598388672,0.8055362701416016
394," The US Air Force Basic Military Training (BMT) includes training in a deployment phase, known as the BEAST, which simulates a deployment environment and teaches trainees skills such as defending and protecting their base of operations, forming a structure of leadership, directing search and recovery, and basic self-aid buddy care.",directing search and recovery,0.000492095947265625,12.64499807357788
395, The First Sino-Japanese War of 1895.,Tensions,0.00048804283142089844,2.53236985206604
396, Bogda khan (wise Khan),khan,0.0004878044128417969,1.75968599319458
397, Multiple DST rules.,multiple DST rules,0.00048661231994628906,0.9945535659790039
398, Farmers.,farming,0.0005023479461669922,0.6161491870880127
399," The fields of study in the Commissioned Officer Training (COT) in the USAF include medicine, law, religion, biological sciences, and healthcare administration.","medicine, law, religion, biological sciences, or healthcare administration",0.00048732757568359375,6.432687759399414
400, 23 hours.,23,0.00048804283142089844,0.9951174259185791
401, The equatorial region.,near the equator,0.0004899501800537109,1.1864471435546875
402," November 1, 1897","November 1, 1897,",0.0004832744598388672,1.5678346157073975
403," The French-British army in the 1860 invasion of China was around 25,000 soldiers.","25,000",0.0005183219909667969,4.456524610519409
404, The Iraq War.,Iraq War,0.0004856586456298828,0.9963290691375732
405, Before the normal workday.,after,0.0004858970642089844,1.3801276683807373
406, 1716,1716,0.0004961490631103516,0.7970662117004395
407, Zhu Zhiliang,Zhu Zhiliang,0.00048613548278808594,0.9907386302947998
408, Incandescent lighting.,incandescent,0.0005092620849609375,1.1867923736572266
409, Spring,one hour,0.0004837512969970703,0.4139387607574463
410," Building Partnerships is about interacting with others and is therefore an inherently inter-personal and cross-cultural undertaking, with the major goal of developing, guiding, and sustaining relationships for mutual benefit and security.",building trust-based relationships for mutual benefit,0.0004799365997314453,7.7260589599609375
411," Airlift supports strategic, operational, or tactical objectives by transporting and delivering forces and materiel through the air.","strategic, operational, or tactical",0.0004851818084716797,4.629131078720093
412, The Gapsin Coup.,Gapsin Coup,0.0004906654357910156,1.5606439113616943
413," Humanitarian assistance provided by US forces is limited in scope and duration, and is designed to supplement or complement the efforts of the host nation civil authorities or agencies that may have the primary responsibility for providing humanitarian assistance.","human pain, disease, hunger, or privation that might present a serious threat to life",0.0004818439483642578,8.268357276916504
414, Shang Kexi and Geng Zhongming,Shang Kexi and Geng Jingzhong,0.0004832744598388672,2.3674871921539307
415, 1908,1908,0.0004878044128417969,0.8075065612792969
416, Basic Military Training (BMT) for enlisted personnel.,Basic Military Training,0.0004944801330566406,2.370555877685547
417, Li Zicheng,Li Zicheng,0.0004928112030029297,1.0003888607025146
418, 25 hours,25,0.0004858970642089844,0.8036148548126221
419, The Inner Court was located in the northern part of the Forbidden City.,Forbidden City,0.0005118846893310547,2.8942785263061523
420, July and August 2012.,July and August,0.0004906654357910156,1.5734107494354248
421, Sun Yat-sen,"Sun Yat-sen,",0.0004928112030029297,1.1880388259887695
422, Dorgon,Dorgon,0.0004913806915283203,0.803067684173584
423," Building Partnerships is about interacting with international airmen and other relevant actors to develop, guide, and sustain relationships for mutual benefit and security.",airmen interacting with international airmen and other relevant actors,0.0004906654357910156,5.831416368484497
424, After their usual workday.,after,0.0004868507385253906,1.3791208267211914
425, Farmers.,agricultural,0.00048351287841796875,0.6063628196716309
426," Language, region, and culture.","relevant language, region, and culture",0.00048041343688964844,1.5649502277374268
427, The Secretary of Defense (SECDEF) directs the Secretary of the Air Force (SECAF) to execute a Change in Operational Control (CHOP) of these units from their administrative alignment to the operational command of a Regional Combatant Commander (CCDR).,Regional Combatant Commander,0.0005145072937011719,9.99486231803894
428, Older timestamps.,older timestamps,0.0005028247833251953,0.7986361980438232
429, Many.,many,0.0004878044128417969,0.6050467491149902
430, USTRANSCOM,USTRANSCOM,0.0004811286926269531,1.1796836853027344
431," The ability to establish, extend, secure, protect, and defend in order to sustain assigned networks and missions.",sustain assigned networks and missions,0.0005235671997070312,4.440690040588379
432, 17 years,seventeen years,0.00048661231994628906,0.7952227592468262
433, 1644,"May 27, 1644",0.0005056858062744141,0.7907290458679199
434, We avoid disrupting evening entertainment and activities tied to sunlight.,weekday schedules,0.0005064010620117188,2.3221168518066406
435, Standard Time,Standard Time,0.0004894733428955078,0.6026115417480469
436, 2007,2007,0.0004820823669433594,0.7920734882354736
437, Central European Midsummer Time,Central European Midsummer Time,0.0005090236663818359,1.1782727241516113
438, The Chinese wanted to end the opium trade.,silver,0.0004901885986328125,2.1283063888549805
439, Daylight.,daylight,0.0004975795745849609,0.7957203388214111
440, Cao Xueqin,Cao Xueqin,0.0004973411560058594,1.1734192371368408
441," The ""roof stomp"" is a cultural tradition in the US Air Force where airmen welcome a new commander or commemorate an event by stomping on the roof of a building.","welcome a new commander or to commemorate another event, such as a retirement",0.0004897117614746094,7.306414842605591
442," The Japanese won Taiwan in the First Sino-Japanese War of 1895, after defeating the Qing dynasty's Beiyang Fleet and gaining control of the island through the Treaty of Shimonoseki.",First Sino-Japanese,0.0004856586456298828,8.26763916015625
443," The Air Force Personnel Center at Randolph Air Force Base in San Antonio, Texas.",Defense Officer Personnel Management Act of 1980,0.0004906654357910156,3.3508028984069824
444," The Air Force promotes security to its allies through credible deterrent capabilities, successful visible demonstrations, and exercises, which assure allies, dissuade proliferation, and deter potential adversaries from actions that threaten US national security or the populations and deployed military forces of the US, its allies, and friends.",Dissuading others from acquiring or proliferating WMD,0.000492095947265625,11.372359037399292
445, Peter Wellington,Peter Wellington,0.0005052089691162109,0.6170616149902344
446, The USAF changed its training methods on UAVs in 2014 due to large aircraft losses in training and a GAO report critical of handling of drone programs.,large aircraft losses in training,0.0004870891571044922,6.656264066696167
447, Manchu,Mongolian,0.0004944801330566406,0.606602668762207
448, Circadian rhythm.,circadian rhythm,0.0005078315734863281,0.9830460548400879
449, Russia,Russian,0.0004913806915283203,0.41095876693725586
450, 3,three,0.0004868507385253906,0.6012475490570068
451, Entomologist.,entomologist,0.0004839897155761719,0.9817018508911133
452," Positive nuclear command, control, communications.",effective nuclear weapons security,0.0004756450653076172,1.747119665145874
453," In the southern hemisphere, the beginning and ending dates of DST are roughly the reverse of those in the northern hemisphere.",Beginning and ending dates,0.0004851818084716797,4.614096641540527
454, William F. Shughart II,William F. Shughart II,0.0004839897155761719,1.5650882720947266
455, The Air Force.,Health Service Support,0.0004897117614746094,0.9829897880554199
456, The United States Air Force (USAF) is the aerial warfare service branch of the United States Armed Forces.,the aerial warfare service branch of the United States Armed Forces,0.0004928112030029297,4.438408613204956
457, The Chongzhen Emperor committed suicide when the city of Beijing fell to the rebel forces led by Li Zicheng in 1644.,suicide,0.0005147457122802734,5.826915740966797
458, The Self-Strengthening Movement.,Self-Strengthening Movement,0.0005061626434326172,1.76997971534729
459, New Zealand,New Zealand,0.000507354736328125,0.6076931953430176
460, The Taiping Heavenly Kingdom.,Taiping Heavenly Kingdom,0.0004832744598388672,1.3817546367645264
461, 22,22,0.0004818439483642578,0.6099328994750977
462," The Qing armies lost many battles due to their outdated military tactics and equipment, as well as their inability to adapt to the modern warfare introduced by European powers.",Taiping Rebellion,0.0004894733428955078,6.212857484817505
463, 3%,3%,0.0004885196685791016,0.8134076595306396
464, F-16 aircraft converted to QF-16 configuration.,early model F-16 aircraft converted to QF-16 configuration,0.0004870891571044922,2.5449259281158447
465," China refers to the country, its people, or the Chinese culture.",Middle Kingdom,0.0005002021789550781,2.9273436069488525
466, Southern China,southern China,0.0004930496215820312,0.6123435497283936
467," ""Do Something Amazing""","""No One Comes Close""",0.00047898292541503906,1.1887948513031006
468, 1697,Dzungar–Qing War,0.0005004405975341797,0.8003926277160645
469, FAT,FAT,0.0004885196685791016,0.4180023670196533
470, Late.,late,0.0004956722259521484,0.6117362976074219
471, Yuan Chonghuan,Wu Sangui,0.0004928112030029297,1.1877033710479736
472, Offensive Counterair,Offensive Counterair,0.0004982948303222656,0.8018336296081543
473, 40 minutes.,40 minutes,0.0004818439483642578,1.0233469009399414
474, Europe,Europe,0.00048470497131347656,0.42790937423706055
475, Edward L. Dreyer,Edward L. Dreyer,0.0005266666412353516,1.388237476348877
476, Japan,Japan,0.00048422813415527344,0.41645193099975586
477, The Sino-French War.,Second Opium War,0.0005023479461669922,1.5778656005859375
478, 1842.,1842,0.0004894733428955078,0.9949462413787842
479," The general public, historians, researchers, and students of the United States Air Force and the Qing dynasty.",national and military decision makers,0.00048804283142089844,4.280425786972046
480, Morning activities.,sunrise,0.0005214214324951172,0.8060057163238525
481, The Qianlong Emperor.,Qianlong,0.0004935264587402344,1.38090181350708
482, Winston Churchill,Winston Churchill,0.00048804283142089844,0.6137909889221191
483, The Ming dynasty's capital was Beijing before the Manchu's.,Ming,0.00048828125,2.7361087799072266
484, 1867,1867,0.0004849433898925781,0.8048231601715088
485, Air pollution.,air pollution,0.0004906654357910156,0.8052911758422852
486, President Harry S Truman,President Harry S Truman,0.0004918575286865234,0.9960780143737793
487, Clocks are usually set forward one hour in the spring and back one hour in the fall.,The name of local time,0.0004971027374267578,3.895551919937134
488, A remote group of volcanic islands.,archipelago,0.0005042552947998047,1.5754361152648926
489, Edinburgh of the Seven Seas,Edinburgh of the Seven Seas,0.0004942417144775391,1.1964378356933594
490, E-4,Corporal,0.0004932880401611328,0.8024685382843018
491, Congress.,Congress,0.0004887580871582031,0.6202280521392822
492, Emperor Yi,Emperor Yi,0.0004982948303222656,0.6094250679016113
493, a single system-wide setting.,a single system-wide setting,0.0004878044128417969,1.3887042999267578
494, The Secretary of Defense.,Secretary of Defense,0.0005102157592773438,1.1884181499481201
495, Jiading,Jiading,0.00048422813415527344,0.6093592643737793
496, Negative DST.,negative DST,0.0004944801330566406,0.8107452392578125
497, Confusion.,confusion,0.0005190372467041016,0.8050205707550049
498, The Manchu dynasty is also known as the Qing dynasty.,Qing,0.0004913806915283203,2.542170524597168
499, Vehicle lights.,carbon monoxide detectors,0.0004980564117431641,0.8130524158477783
