idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
161, The Canadian Dominion Statutes stipulated jail terms for uncooperative child workers.,stipulated jail terms,0.0464186668395996,11.70840048789978,0.4252911508083343,0.4285714285714285,0.4285714285714285,What did the Canadians do to children that did not wish to work?
162," ""Our Lady of the Lake""",Our Lady of the Lake,0.0464820861816406,10.516368627548218,0.9328615665435792,1.0,1.0,The French words Notre Dame du Lac translate to what in English?
163, The text does not specify the exact number of departments within the Stinson-Remick Hall of Engineering.,five,0.0463602542877197,12.403945684432983,0.0478075966238975,0.0,0.0,How many sectors make up the Kathmandu metropolitan area?
164, Germany.,Germany,0.0463287830352783,9.800243616104126,0.9486981630325316,1.0,1.0,What country started programs that led to the welfare state?
165," Yes, the glass industry preferred boys under 16 years of age.",factory owners preferred boys under 16 years of age,0.0750267505645752,11.442201852798462,0.7281602621078491,0.7000000000000001,0.7000000000000001,Did the glass industry have a preference for older working boys?
166, Artisanal mining of gold.,gold,0.0461220741271972,10.484290599822998,0.5265159606933594,0.4,0.4,Which mineral found in Galicia were the Romans interested in?
167, Their parents.,their parents,0.0465655326843261,9.946497678756714,0.9677972197532654,1.0,1.0,Who are children predominantly employed by?
168, South Bend.,South Bend,0.0460450649261474,9.944084405899048,0.9740169644355774,1.0,1.0,Where did Notre Dame students and the KKK have their encounter?
169, Coal.,garments,0.2275340557098388,9.814981937408447,0.2620523571968078,0.0,0.0,"Chinese children have been known to make electronics, toys and what else?"
170, Good relations with a supervisor at work.,Good relations with a supervisor,0.0519618988037109,10.62729263305664,0.9404394030570984,0.8333333333333333,0.8333333333333333,What can relieve tension for children at work?
171, 1987–2005.,1987–2005,0.0460193157196044,10.484299898147585,0.9764808416366576,1.0,1.0,During what years was Edward Malloy president of Notre Dame?
172, 1950,1950,0.0462088584899902,9.95686149597168,1.0000001192092896,1.0,1.0,In what year could Nepal be said to have been discovered by the outside world?
173, Cotton harvesting.,cotton harvesting,0.050124168395996,9.9413423538208,0.9811044931411744,1.0,1.0,What was the main source of income for Islam Karimov?
174, Because it rotates with respect to the geodesic.,it is rotating with respect to the geodesic.,0.0461981296539306,11.036479711532593,0.8740611672401428,0.875,0.875,"Why will water become concave, according to the relativity theory?"
175," 3,577","3,577",0.0461127758026123,10.088572263717651,1.0000001192092896,1.0,1.0,How many incoming students did Notre Dame admit in fall 2015?
176, Father James Burns,Father James Burns,0.046072244644165,9.969934940338137,1.0,1.0,1.0,"In 1919 a new president of Notre Dame was named, who was it?"
177, 14 years old.,aged 14–18,0.0461997985839843,10.24946117401123,0.6577897071838379,0.3333333333333333,0.3333333333333333,What is the age of US children allowed to work outside of the home?
178, 1959,1959,0.0460813045501709,9.902676343917848,1.000000238418579,1.0,1.0,When did the USAF stop appointing warrant officers?
179, Bangladesh,Bangladesh,0.077366828918457,9.66321611404419,1.0,1.0,1.0,What country does he argue needs child labor to survive?
180, Child labor became an issue.,illiteracy,0.0461502075195312,10.34506344795227,0.1735959500074386,0.0,0.0,What became an issue for the working child?
181," ""The Gipper""",The Gipper,0.0460634231567382,10.362691164016724,0.9540258049964904,1.0,1.0,"Ronald Reagan had a nickname, what was it?"
182, Knute Rockne,Knute Rockne,0.0460047721862793,10.096580266952516,1.0,1.0,1.0,Pat O'Brien portrayed which person in the film Knute Rockne?
183, Non-union workers.,non-union workers,0.2238106727600097,10.204565525054932,0.97571063041687,1.0,1.0,"There were protested as a part of the construction at Eddy Street Commons, they came due tot he hiring of whom?"
184," Over 1,600 wins.","over 1,600",0.0462470054626464,10.485126733779907,0.6419769525527954,0.8571428571428571,0.8571428571428571,How many hours of sunshine does the South West England region get each year?
185," 18th overall among ""national universities"" in the United States in U.S. News & World Report's Best Colleges 2016.",among the top twenty,0.0460438728332519,13.344102382659912,0.4188053607940674,0.1739130434782608,0.1739130434782608,Where among US universities does Notre Dame rank?
186, The interaction of the bucket and the water.,the interaction of the bucket and the water,0.0461146831512451,10.762158155441284,0.9899495244026184,1.0,1.0,What is the surface of the water apparently not caused by?
187, 19th century,19th,0.0459728240966796,10.081844568252563,0.7518644332885742,0.6666666666666666,0.6666666666666666,What century was game hunted as a trophy?
188, 1952–1987,1952–87,0.0460319519042968,10.362999439239502,0.8775571584701538,0.5,0.5,During what years was Theodor Hesburgh president of Notre Dame?
189," Over 120,000.","over 120,000",0.0458927154541015,10.325908899307253,0.9716124534606934,1.0,1.0,Mid-18th century London had how many domestic servants?
190, The 1870s.,the 1870s,0.0460529327392578,10.36673879623413,0.9716148972511292,1.0,1.0,In what decade did drinking chilled pale lager become popular?
191, A two-story banner.,two-story banner,0.046053409576416,10.215173721313477,0.9356464743614196,0.8571428571428571,0.8571428571428571,What is displayed at Zahm House for football home games at Notre Dame?
192, 1928,1928,0.0462007522583007,9.935183048248293,1.0,1.0,1.0,When was the National Museum founded?
193, God and the Blessed Mother.,God,0.2273464202880859,10.366600275039673,0.4699691236019134,0.3333333333333333,0.3333333333333333,Who is the final Judge of whether Jehovah Witnesses get to survive Armageddon?
194, An Eternalist.,Eternalist,0.0460972785949707,10.096714735031128,0.9047232866287231,0.6666666666666666,0.6666666666666666,Who believes that time is a dimension of reality on a par with the three spatial dimensions
195, The water becomes concave.,the water will become concave,0.0458927154541015,10.384644746780396,0.9416049122810364,0.888888888888889,0.888888888888889,"As the buck spins, what happens to the water?"
196, Saint Louis University.,Saint Louis University,0.0456840991973876,10.087063312530518,0.9846038818359376,1.0,1.0,On which university did Notre Dame base its curriculum on?
197," The study suggests that boycotts can actually harm rather than help the children involved, as they may be forced to resort to more hazardous or exploitative jobs.","that can actually harm rather than help the children involved.""",0.0458838939666748,13.759159088134766,0.5786535739898682,0.5405405405405406,0.5405405405405406,What does the study say in regards to boycotts?
198, The weak nuclear force.,weak nuclear force,0.0459964275360107,10.208190679550173,0.9215147495269777,0.8571428571428571,0.8571428571428571,What is are kind of nuclear force is not time-reversibile?
199, 2015,2015,0.0460457801818847,9.935153007507324,1.0,1.0,1.0,What year did Greece fall back into recession?
200, Poverty and lack of schools.,demand,0.0464942455291748,10.345991373062134,0.310451865196228,0.0,0.0,Supply and what else causes child labour to still exist today?
201," April 22, 1550","April 22, 1550",0.0463979244232177,10.519922256469728,1.0,1.0,1.0,When was Brazil colonized?
202, macroscopic time-asymmetry.,macroscopic,0.0464174747467041,10.499281406402588,0.6044862866401672,0.5,0.5,Time asymmetric phenomena in quantum mechanics are to few to account what kind of time-asymmetry?
203, the visual perception of space.,"Without tangible notions of distance and size for correlation, sight can tell us next to nothing about such things",0.05666184425354,10.34628677368164,0.4347084760665893,0.0833333333333333,0.0833333333333333,Alhazen's  experimental proof of the intromission model of vision led to the change of understanding of what?
204, The Main Building.,the Main Building,0.0463902950286865,10.04432988166809,0.9896823167800904,1.0,1.0,The Basilica of the Sacred heart at Notre Dame is beside to which structure?
205, George Gipp,George Gipp,0.0764245986938476,9.951919555664062,1.0,1.0,1.0,What notable football player played at Notre Dame from 1916 to 1920?
206," 8,448","8,448",0.0478613376617431,10.07089138031006,1.0000001192092896,1.0,1.0,How many undergrads were attending Notre Dame in 2014?
207," Yes, the children were exposed to intense heat to melt glass (3133 °F).",they are exposed to this heat,0.0463886260986328,11.978177547454834,0.5126996040344238,0.3157894736842105,0.3157894736842105,Under glass making conditions were the children exposed to any heating elements?
208," In some African cultures, child labour is seen as a means to learn and practice a trade from a young age, and is viewed as a way to contribute to the family income and learn important skills.",children helping run the family business.,0.0469090938568115,15.010332107543944,0.4579813778400421,0.0930232558139534,0.0930232558139534,In Africa what is a cultural acceptance with regards to child labour?
209," June 3, 2008.","June 3, 2008",0.0463976860046386,10.64564824104309,0.9871164560317992,1.0,1.0,When was ground broke on the Eddy Street Commons Project of Notre Dame?
210, Presentism.,Presentism,0.0465915203094482,9.931158781051636,0.959323227405548,1.0,1.0,According to what theory is time an ordering of various realities?
211, The principle of relativity.,relativity,0.0474376678466796,10.325406074523926,0.8050218820571899,0.4,0.4,"Along with quantum physics generally, what scientific doctrine caused some physicists to embrace idealism?"
212, The bucket argument.,the bucket argument,0.0469241142272949,10.088865041732788,0.9726311564445496,1.0,1.0,What stood out in Clark's response to Leibniz?
213, Families preferred labor done at home as it allowed them to generate income while taking care of household duties.,because it allowed them to generate income while taking care of household duties.,0.2293393611907959,12.236103057861328,0.6517472267150879,0.7499999999999999,0.7499999999999999,Why would families perfer labour done at the home as opposed to the factory?
214, Father Patrick Dillon.,Father Patrick Dillon,0.0467252731323242,10.083790302276611,0.9815425872802734,1.0,1.0,Which president at Notre Dame created the College of Science?
215," According to these scholars, international legal actions, such as trade sanctions, increase child labour.",increase child labour,0.0470895767211914,12.018481969833374,0.6168091297149658,0.3529411764705882,0.3529411764705882,What do international actions do according to these scholars?
216, Short.,short life expectancy,0.0464520454406738,9.823992729187012,0.3856420516967773,0.5,0.5,Were peopel in pre-industrial societies considered to have long or short lifespans?
217, Two.,two,0.0534923076629638,9.805583715438845,0.8910362720489502,1.0,1.0,How many types are Nepali works of art typically divided into?
218, During the time of indigenous societies and slave labour.,during the time of indigenous societies,0.0466301441192626,10.904342651367188,0.8541734218597412,0.8,0.8,When was child labour first documented in Brazil?
219," Street vendors, washing cars, construction sites, weaving clothing, and sometimes exotic dancing.","street vendors, washing cars, helping in construction sites, weaving clothing, and sometimes even working as exotic dancers",0.0462684631347656,11.858967065811155,0.9021002054214478,0.7586206896551724,0.7586206896551724,Where did children from urban areas primarily work?
220, A force.,force,0.0464828014373779,9.972418069839478,0.8412502408027649,0.6666666666666666,0.6666666666666666,An object in free fall does not experience what?
221, An endurantist.,endurantist,0.2303462028503418,10.369840145111084,0.9089059829711914,0.6666666666666666,0.6666666666666666,Who holds  that for an object to persist through time is for it to exist completely at different times?
222," June 23, 1757.",23 June 1757,0.0462799072265625,10.575772523880005,0.9674361944198608,1.0,0.6666666666666666,When did the English East India Company defeat Siraj-ud-Daula?
223, Comprehend sense experience.,sense experience,0.0463502407073974,10.34813141822815,0.863476574420929,0.8,0.8,What did Kant say time and space allow one to do?
224, The Critique of Pure Reason.,Critique of Pure Reason,0.0463874340057373,10.50601315498352,0.937560498714447,0.888888888888889,0.888888888888889,What was Kant's influential work on the history of the philosophy of space and time titled?
225, Father Lemonnier,Father Lemonnier,0.0463993549346923,9.95488429069519,1.0,1.0,1.0,Which individual began a library at Notre Dame?
226," The university's football team, the Fighting Irish, became a household name under the guidance of legendary coach Knute Rockne.",its Fighting Irish football team,0.0464262962341308,12.95206618309021,0.6168616414070129,0.32,0.16,What caused Notre Dame to become notable in the early 20th century?
227, University of Houston,University of Houston,0.0464675426483154,9.921908140182495,1.0000001192092896,1.0,1.0,Where is Thomas DeGregori from?
228, Whether the bucket is spinning or not.,that the bucket was indeed spinning,0.0463228225708007,10.66892385482788,0.7977116703987122,0.4615384615384615,0.4615384615384615,What is difficult to confirm about the bucket in the absence of anything else in the universe?
229," No, many cultures do not place a high value on the education of young girls.",education of girls is less valued,0.2304508686065673,11.846634864807127,0.7425689697265625,0.3809523809523809,0.2857142857142857,Do many cultures place value of the education of a young girl?
230, The Medieval Institute.,Medieval Institute,0.0464589595794677,10.089651107788086,0.9717191457748412,0.8,0.8,"Outside of an institute studying animals, what other institute did Cavanugh create at Notre Dame?"
231, 1849,1849,0.0467097759246826,9.947604179382324,1.0,1.0,1.0,When was the Second Anglo-Sikh War?
232, A renowned sculptor who brought Croatian culture to the University of Notre Dame.,a renowned sculptor,0.0466144084930419,11.587512493133543,0.6223377585411072,0.375,0.375,What was Ivan Meštrović known for being?
233, 90% of the region's minerals go to China.,90 percent,0.0463790893554687,11.149268865585327,0.3499523401260376,0.1818181818181818,0.1818181818181818,What percent of materials go to China?
234, McDonald's,McDonald's,0.0462369918823242,9.773353815078735,1.0,1.0,1.0,What company did Ray Kroc own?
235, A Klavern.,a week-long Klavern,0.2268400192260742,10.088374853134155,0.7216119766235352,0.6666666666666666,0.6666666666666666,What type of event did the Klan intend to have at Notre Dame in March of 1924?
236," Work can provide an escape from debilitating poverty, sometimes by allowing a young person to move away from an impoverished environment.",Work,0.0464961528778076,12.658430576324465,0.3428441286087036,0.0909090909090909,0.0909090909090909,What is an escape for the young that live in poverty?
237," Einstein's theory of relativity proposed that space and time are relative and dependent on the observer, whereas Leibniz's view held that space and time are relations between objects and have no existence apart from them.",contrary,0.0464000701904296,15.386348009109495,0.0852414593100547,0.0,0.0,How Einstein's theory compared to Leibniz's?
238, The First Year of Studies program provides an academic advisor to guide incoming freshmen in their first year at the school.,Learning Resource Center,0.0463922023773193,12.528114318847656,0.2726672887802124,0.0,0.0,What entity provides help with the management of time for new students at Notre Dame?
239, Saturdays.,Saturday,0.0463902950286865,9.821369171142578,0.8730055689811707,1.0,1.0,On what nights does CBC generally reserve broadcasting for hockey?
240, 80 hours.,80,0.051182746887207,10.085294246673584,0.5883933305740356,0.6666666666666666,0.6666666666666666,What percentage of french publishing houses were in Paris in the 1970s?
241, 143,143,0.224503755569458,9.820794820785522,1.0000001192092896,1.0,1.0,How many universities were within Europe by the completion of the 18th century?
242," Poverty, lack of education, and poor schooling opportunities are the primary causes of child labor.",Macroeconomic,0.058720588684082,11.948960304260254,0.1791229248046875,0.0,0.0,What encourages child labour across the globe?
243, The Department of Pre-Professional Studies in the College of Science is the only department at Notre Dame that does not offer a PhD program.,Department of Pre-Professional Studies,0.0470845699310302,13.195943355560305,0.4547991156578064,0.3333333333333333,0.3333333333333333,Which department at Notre Dame is the only one to not offer a PhD program?
244, The Review of Politics was modeled after German Catholic journals.,German Catholic journals,0.0469470024108886,11.061591148376465,0.730365514755249,0.4615384615384615,0.4615384615384615,What was the Review of Politics inspired by?
245," They were often hired for less pay, had more endurance, and were more trustworthy.",they did not cause trouble or complain,0.2450225353240966,11.85446310043335,0.2757285833358764,0.0952380952380952,0.0952380952380952,How did India child workers act?
246, 8th,8th,0.0558207035064697,9.948158264160156,1.0,1.0,1.0,Which century produced the seven readings selected by Ibn Mujāhid?
247, Hockey East.,Hockey East,0.2267682552337646,9.930975914001465,0.986240029335022,1.0,1.0,"There is a conference that the male hockey team of Notre Dame competes in, what is it?"
248, North Korea,North Korea,0.0467133522033691,9.807227849960327,1.0,1.0,1.0,What country is the second on the list for child labour in accordance to the Maplecroft Child Labour Index?
249, Sean Astin,Sean Astin,0.0482532978057861,9.933613061904907,1.0,1.0,1.0,Who starred as Daniel Ruettiger in the film Rudy?
250," No, in pre-industrial societies, children's labor was often necessary for survival and was seen as a valuable contribution to the family and community.",little need for children to attend school,0.046769380569458,13.50296950340271,0.4593051373958587,0.1875,0.125,Was there a great need for childhood education in a pre-industrial society?
251," No, child labour was not as excessive in Australia as in Britain.",Child labour was not as excessive in Australia,0.0466482639312744,11.437413692474363,0.939399003982544,0.8,0.8,Was child labour rampagnt in Australia?
252, Over 80% of the student body identifies as Catholic.,over 80%,0.046900987625122,11.173569679260254,0.3893485963344574,0.3636363636363636,0.3636363636363636,How many people in Seattle vote Democratic?
253, Over three million volumes.,over three million volumes,0.0469210147857666,10.209917783737184,0.9782284498214722,1.0,1.0,How many books are held by the Notre Dame libraries?
254, become concave,continue to spin,0.0467414855957031,9.939459562301636,0.1985963881015777,0.0,0.0,"If the buck stops, the water will do what?"
255," John Jenkins, C.S.C.",John Jenkins,0.0466737747192382,10.49120306968689,0.8718335032463074,0.5714285714285715,0.5714285714285715,Who was the president of Notre Dame in 2012?
256, They stopped paying their employees.,stopped paying their employees,0.0466184616088867,10.34736394882202,0.9047666788101196,0.888888888888889,0.888888888888889,After a 10 year low in prices what did some farmers resort to?
257, 114 million.,one-third,0.0467722415924072,10.09394097328186,0.1692368388175964,0.0,0.0,During the height of the Cretaceous transgression how much of the earths land mass was under water?
258, LaFortune Center.,LaFortune Student Center,0.0466959476470947,10.236178874969482,0.8454049825668335,0.8,0.8,What did the Science Hall at Notre Dame come to be known as?
259, 30 percent of children in Africa pick coffee.,30 percent,0.0468182563781738,10.876564741134644,0.3674341440200805,0.4,0.4,How many children in Africa pick coffee?
260," Yes, there is a high number of children and adolescents working under the age of 14 in Brazil.",there is still a high number of children and adolescents working under the age of fourteen in Brazil,0.0465538501739501,12.380682468414308,0.9524862766265868,0.8888888888888888,0.8888888888888888,Is there underage children working in Brazil?
261, A physically possible process.,physically possible process,0.0812015533447265,10.240434885025024,0.9277478456497192,0.8571428571428571,0.8571428571428571,"If if a cinematographic film were taken by means of physical  laws and then played backwards, it would still portray what?"
262," The University of Notre Dame, the Russian Federation, Uzbekistan, and some schools in Africa, such as those in Zambia and Nigeria, required child labour.",Christian mission schools,0.046574592590332,13.772104740142822,0.2591686248779297,0.074074074074074,0.074074074074074,What schools required child labour?
263, WSND-FM,WSND-FM,0.046842336654663,10.107319355010986,1.0000001192092896,1.0,1.0,Which radio station provides radio to the students of Notre Dame at 88.9 FM?
264, Primark,Primark,0.0466210842132568,9.81112575531006,1.0,1.0,1.0,Who did the BBC in 2008 report as using child labor?
265, Navy Blue and Gold Rush.,Navy Blue and Gold Rush,0.0505008697509765,10.355661153793337,0.9832292199134828,1.0,1.0,What colors are the official ones used by Notre Dame in sport competition?
266, Compulsory schooling.,compulsorry schooling,0.0468239784240722,10.19124698638916,0.570297360420227,0.5,0.5,What restricted the 1870s Child labour in Australia?
267, Joan Kroc,Ray Kroc,0.0467274188995361,9.942116022109984,0.6323169469833374,0.5,0.5,To whom was John B. Kroc married?
268, The luminiferous ether.,the luminiferous ether,0.0467207431793212,10.362093925476074,0.9656817317008972,1.0,1.0,"Before Einstein, speed was though to be relative to what?"
269, The cocoa industry.,cocoa industry,0.0468077659606933,10.09723973274231,0.9691720008850098,0.8,0.8,What industry was accused of profiting from child labour?
270," Worldwide, with 151 countries having ratified the Worst Forms Convention 182 (C182) and the Minimum Age Convention (C138) to prohibit child labour.",Legislation across the world,0.0468254089355468,13.933554410934448,0.4147327542304992,0.0769230769230769,0.0769230769230769,Where is there legislation that prohibits child labour?
271, Duncan Hall.,Duncan Hall,0.2243273258209228,9.945535898208618,0.9810050129890442,1.0,1.0,Construction for which hall started on March 8th 2007 at Notre Dame?
272, J. M. E. McTaggart.,J. M. E. McTaggart,0.0778796672821044,10.865647792816162,0.9933487176895142,1.0,1.0,Who started the discussion within analytic philosophy on the problem of the flow of time?
273, 2012,2012,0.0466194152832031,9.950162410736084,1.0000001192092896,1.0,1.0,When did Kashani and others make their statement regarding the similarities for C4c distributions?
274, $70 million.,more than $70 million,0.0812113285064697,10.096748113632202,0.8603019714355469,0.6666666666666666,0.6666666666666666,When Malloy reached the end of his time as president how much annuals funding for research did Notre Dame have?
275, Knute Rockne,Knute Rockne,0.046731948852539,10.076659440994264,1.0,1.0,1.0,Pat O'Brien portrayed which person in the film Knute Rockne?
276, 13,13,0.0467555522918701,9.813289403915403,1.0,1.0,1.0,How many nurses does Princess Margaret have on staff?
277, September 1876,September 1876,0.0471048355102539,10.085202932357788,1.0000001192092896,1.0,1.0,When did the Scholastic Magazine of Notre dame begin publishing?
278, 2013,2013,0.0467157363891601,9.953737258911133,1.0,1.0,1.0,Which Confederations Cup did Brasilia host?
279, Congregatio a Sancta Cruce,Congregatio a Sancta Cruce,0.0476384162902832,10.6246018409729,1.0,1.0,1.0,What is Congregation of Holy Cross in Latin?
280, One-third of poor families in 19th-century Great Britain were without a breadwinner.,one-third,0.0466930866241455,11.990975141525269,0.0434326715767383,0.25,0.25,During the height of the Cretaceous transgression how much of the earths land mass was under water?
281, WVFI,WVFI,0.0467987060546875,9.815442323684692,0.9999998807907104,1.0,1.0,Which internet radio station of Notre Dame is served as an internet stream?
282," Over 1,200 undergraduates.","over 1,200",0.0468182563781738,10.64374041557312,0.5828034281730652,0.8571428571428571,0.8571428571428571,How many undergrad students attend the College of Science at Notre Dame today?
283, The Rev. William Corby.,Rev. William Corby,0.0466113090515136,10.485023021697998,0.979017734527588,0.8571428571428571,0.8571428571428571,Who was the president of Notre Dame in 1879?
284, Things in the past and future.,"all things—past, present, and future",0.0467314720153808,10.50723123550415,0.7294912338256836,0.6666666666666666,0.6666666666666666,"According to an Eternalist, what can be said to be just as real as things in the present?"
285, Child labour depresses the wages of adults in developing countries and dooms third world economies to low-skill jobs.,leads to poor labour standards,0.0468702316284179,12.65373682975769,0.5556607246398926,0.1666666666666666,0.0833333333333333,What does child labour do for adults?
286, Notre Dame's library system holds over three million volumes and is one of the 100 largest libraries in the country.,one of the 100 largest,0.0467853546142578,12.6450777053833,0.3411025106906891,0.3846153846153846,0.3846153846153846,Currently where does Notre Dame's library rank in the nation?
287," The Grotto at Notre Dame is a replica of the grotto at Lourdes, France, and is a place of prayer and reflection on the university's campus.",a Marian place of prayer and reflection,0.2320919036865234,14.447250843048096,0.4298028349876404,0.3529411764705882,0.3529411764705882,What is the Grotto at Notre Dame?
288, 1950,1950,0.046755313873291,9.94811487197876,1.0000001192092896,1.0,1.0,In what year could Nepal be said to have been discovered by the outside world?
289, Australia,Australia,0.0467422008514404,9.679524183273315,1.0000001192092896,1.0,1.0,What country is the game wogabaliri from?
290, The Observer,The Observer,0.0510394573211669,9.807570695877075,1.0,1.0,1.0,What is the daily student paper at Notre Dame called?
291, 1904,1904,0.0482993125915527,9.92758083343506,1.0000001192092896,1.0,1.0,When did a British expedition to Tibet invade the country?
292, The Notre Dame Victory March and the Notre Dame Alma Mater.,the Notre Dame Victory March and the Notre Dame Alma Mater,0.0466740131378173,11.183797121047974,0.9825711250305176,1.0,1.0,What songs does the trumpet section of the Band of the Fighting Irish play preceding home football games?
293, High amount.,high number,0.2721545696258545,9.957197189331056,0.5686896443367004,0.5,0.5,Was it a low amount or high amount of children that also worked in prostitution? 
294, Two universes.,two,0.0468182563781738,10.073010206222534,0.3503139615058899,0.6666666666666666,0.6666666666666666,How many types are Nepali works of art typically divided into?
295, The Fighting Irish took part in the Central Collegiate Hockey Association in 2012.,Big East Conference,0.0466806888580322,11.883049249649048,0.3063288331031799,0.0,0.0,In what conference did the Fighting Irish take part in in 2012?
296, Rome.,Rome,0.0595018863677978,9.800179719924929,0.9608421325683594,1.0,1.0,Of what were Roman camps diminutive versions?
297, Airplane!,Airplane!,0.2309842109680175,9.951089859008787,1.0,1.0,1.0,"In what film did a parody of the ""Win one for the Gipper"" speech appear?"
298, 13 years.,13,0.0467033386230468,10.067445755004885,0.6930394768714905,0.6666666666666666,0.6666666666666666,How many nurses does Princess Margaret have on staff?
299, The Basilica of the Sacred Heart.,Basilica of the Sacred Heart,0.0466511249542236,10.645843029022217,0.9868688583374025,0.9090909090909092,0.9090909090909092,What structure is found on the location of the original church of Father Sorin at Notre Dame?
300, The ambassador for Ivory Coast to the United Kingdom.,ambassador for Ivory Coast to the United Kingdom,0.0466651916503906,10.881581783294678,0.9488970041275024,0.9411764705882352,0.9411764705882352,Who claimed these reports as being inaccurate?
301, Rome.,Rome,0.0466699600219726,9.801342964172363,0.9608421325683594,1.0,1.0,Of what were Roman camps diminutive versions?
302, Harvard Law School.,Harvard Law School,0.0504412651062011,10.109296321868896,0.9753933548927308,1.0,1.0,Those who attended a Jesuit college may have been forbidden from joining which Law School due to the curricula at the Jesuit institution?
303, Mining and smelting operations in Africa.,mining and smelting operations of Africa,0.0465891361236572,10.80298924446106,0.9799103140830994,0.8333333333333334,0.8333333333333334,What did the BBC say that Glencore used child labour for in 2012?
304," 4,320,000 years.","4,320,000 years",0.0466816425323486,10.62491774559021,0.9860791563987732,1.0,1.0,How long is the cycle of rebirth discussed in the Vedas?
305, Poverty.,poverty,0.0467493534088134,9.77105712890625,0.909456729888916,1.0,1.0,What else did freed slaves face in postwar Charleston besides discrimination?
306," Kaminfegerkinder, also known as ""chimney sweep children"", were children who worked in 19th-century Switzerland, sweeping chimneys and performing other hazardous tasks.",chimney sweep children,0.0484695434570312,14.58998966217041,0.7114921808242798,0.24,0.24,What is Kaminfegerkinder?
307," The BBC produced a documentary that exposed child labor in the manufacture of clothing, and later apologized for faking footage.",apologised for faking footage,0.046520709991455,12.676186800003052,0.5470519065856934,0.2499999999999999,0.2499999999999999,What did the BBC do?
308," Children can start trading in small items at an early age, often in the company of family members or peers.","children can start trading in small items at an early age, often in the company of family members or of peers",0.046715497970581,12.554775476455688,0.9852232933044434,0.975609756097561,0.975609756097561,What can children do in countries were trading is involved?
309, A non-union contractor.,the City of South Bend,0.2467806339263916,10.360628366470335,0.1089760065078735,0.0,0.0,Which entity did Notre Dame hire to build a parking structure outside of Eddy Street Commons?
310, 105 wins.,105,0.0466527938842773,10.090025424957275,0.6097815632820129,0.6666666666666666,0.6666666666666666,What is the hottest temperature in Raleigh?
311, 20%,20%,0.0466258525848388,9.954654455184937,1.0,1.0,1.0,How much of DEI's energy output is from natural gas?
312," Economic development, lack of education, and poverty.",political obstacles,0.0468146800994873,10.88948678970337,0.4188406467437744,0.0,0.0,What are the obstacles he claims are to ending child labor?
313, Four,four,0.0469179153442382,9.661645412445068,1.0,1.0,1.0,In how many directions does the Buddha of Swayambhu look?
314, 1966,1966,0.0491845607757568,9.959397554397585,1.0,1.0,1.0,When did a guerrilla group fight for Namibia's independence? 
315, NDtv,NDtv,0.0466163158416748,9.79800033569336,1.0,1.0,1.0,Which television station finds its home at Notre Dame?
316, John F. Shea,John F. Shea,0.0500507354736328,10.06613826751709,1.0,1.0,1.0,Who wrote the original lyrics to the Notre Dame Victory March?
317, The surface of the water in the bucket could be either flat or concave.,would remain flat.,0.046619176864624,11.723852396011353,0.4051134884357452,0.1176470588235294,0.1176470588235294,What was equally possible about the surface of the water in the bucket?
318, Washington Hall,Washington Hall,0.0465893745422363,9.816651821136476,1.0,1.0,1.0,What was the music hall at Notre Dame called?
319," In southeast Asian colonies, such as Hong Kong, child labour such as the Mui Tsai (妹仔), was rationalised as a cultural tradition and ignored by British authorities.",Hong Kong,0.0470061302185058,14.444264650344849,0.3940320611000061,0.1428571428571428,0.1428571428571428,In what city was LaserDisk used as a popular rental medium in the 1990s?
320," Yes, in pre-industrial societies, child labour was essential for survival and the well-being of the family and community.",pre-industrial societies,0.046656847000122,12.817452430725098,0.4133105278015136,0.2608695652173913,0.2608695652173913,Was there a period when child labour was essential?
321, Sub-Saharan Africa.,rural areas,0.0468721389770507,10.067858695983888,0.4307560920715332,0.0,0.0,What community has the most prevalency for child labour?
322, 1st overall.,1st overall,0.0465893745422363,10.245364427566528,0.9782898426055908,1.0,1.0,The undergrad school at the Mendoza College of Business was ranked where according to BusinessWeek?
323, 1987,1987,0.0467274188995361,9.9400634765625,1.0,1.0,1.0,When was 'Bonfire of the Vanities' published?
324, The main library at Notre Dame is the Theodore M. Hesburgh Library.,Theodore M. Hesburgh Library,0.0470108985900878,11.718657493591309,0.8262308835983276,0.5,0.5,What is the name of the main library at Notre Dame?
325," Yes, child labour was common in European colonies.",child labour was common place in the colonies of European,0.0469436645507812,10.885220289230348,0.92104971408844,0.7777777777777777,0.6666666666666665,Was child labour common in European colonies?
326, An object that moves against a geodesic experiences a force.,an inertial frame of reference,0.0470800399780273,11.334859609603882,0.3367450833320617,0.1333333333333333,0.1333333333333333,What follows a geodesic of space-time?
327, Poverty and lack of schools.,nothing better to do,0.1156847476959228,10.376036167144775,0.1067997887730598,0.0,0.0,What is the main reason for children today to be in the work force?
328," The value of having children work by their side for working parents is that it can provide an opportunity for children to learn valuable skills, earn income, and develop a strong work ethic, while also allowing parents to spend quality time with their children and teach them important life skills.",learn and practice that trade from a very early age,0.0469775199890136,16.877192974090576,0.2884562611579895,0.1333333333333333,0.0999999999999999,For working parents what is the value of having their children work by their side?
329, The Review of Politics.,The Review of Politics,0.0467655658721923,10.216702938079834,0.9844560027122498,1.0,1.0,Gurian created what in 1939 at Notre Dame?
