KVcache prepared in 64.99807858467102 seconds
[0]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 3.159799098968506
[207]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4320471286773682
[207]: [Cumulative]: Semantic Similarity: 0.83766,	 cache time: 2.4414979494535004e-07,	 generate time: 2.865999847650528
[208]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.438645839691162
[208]: [Cumulative]: Semantic Similarity: 0.83844,	 cache time: 2.42981614108291e-07,	 generate time: 2.8591704026363685
[209]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4336738586425781
[209]: [Cumulative]: Semantic Similarity: 0.83921,	 cache time: 2.429598853701637e-07,	 generate time: 2.8523823238554455
[210]: Semantic Similarity: 0.3424,	 cache time: 2.384185791015625e-07,	 generate time: 1.779949426651001
[210]: [Cumulative]: Semantic Similarity: 0.83685,	 cache time: 2.429383625916395e-07,	 generate time: 2.8472997034895475
[211]: Semantic Similarity: 0.44778,	 cache time: 2.384185791015625e-07,	 generate time: 1.0909998416900635
[211]: [Cumulative]: Semantic Similarity: 0.83502,	 cache time: 2.4291704285819575e-07,	 generate time: 2.8390152701791727
[212]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.7860016822814941
[212]: [Cumulative]: Semantic Similarity: 0.83579,	 cache time: 2.4401525936216253e-07,	 generate time: 2.8340715444143947
[213]: Semantic Similarity: 0.43688,	 cache time: 2.384185791015625e-07,	 generate time: 1.7984106540679932
[213]: [Cumulative]: Semantic Similarity: 0.83393,	 cache time: 2.4398910665066444e-07,	 generate time: 2.8292320075436175
[214]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4559564590454102
[214]: [Cumulative]: Semantic Similarity: 0.8347,	 cache time: 2.439631972202035e-07,	 generate time: 2.8228446794110673
[215]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 2.8515491485595703
[215]: [Cumulative]: Semantic Similarity: 0.83547,	 cache time: 2.450413174099392e-07,	 generate time: 2.82297757047194
[216]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.4501063823699951
[216]: [Cumulative]: Semantic Similarity: 0.83622,	 cache time: 2.461095010080645e-07,	 generate time: 2.816650975135065
[217]: Semantic Similarity: 0.12107,	 cache time: 2.384185791015625e-07,	 generate time: 1.4559080600738525
[217]: [Cumulative]: Semantic Similarity: 0.83294,	 cache time: 2.460742215497778e-07,	 generate time: 2.81040903515772
[218]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.789348840713501
[218]: [Cumulative]: Semantic Similarity: 0.83371,	 cache time: 2.460392642783248e-07,	 generate time: 2.805746659840623
[219]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.1288795471191406
[219]: [Cumulative]: Semantic Similarity: 0.83446,	 cache time: 2.4600462480024856e-07,	 generate time: 2.8026699911464346
[220]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.0956761837005615
[220]: [Cumulative]: Semantic Similarity: 0.83521,	 cache time: 2.448914817016049e-07,	 generate time: 2.794946037266589
[221]: Semantic Similarity: 0.74346,	 cache time: 2.384185791015625e-07,	 generate time: 4.900721788406372
[221]: [Cumulative]: Semantic Similarity: 0.8348,	 cache time: 2.448623244826858e-07,	 generate time: 2.8044315136230744
[222]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.1006453037261963
[222]: [Cumulative]: Semantic Similarity: 0.83554,	 cache time: 2.4376428715316706e-07,	 generate time: 2.796791216717707
[223]: Semantic Similarity: 0.4673,	 cache time: 2.384185791015625e-07,	 generate time: 2.8267290592193604
[223]: [Cumulative]: Semantic Similarity: 0.8339,	 cache time: 2.4374042238507953e-07,	 generate time: 2.796924867800304
[224]: Semantic Similarity: 0.72312,	 cache time: 0.0,	 generate time: 2.9038009643554688
[224]: [Cumulative]: Semantic Similarity: 0.8334,	 cache time: 2.426571316189236e-07,	 generate time: 2.7973998726738825
[225]: Semantic Similarity: 0.92298,	 cache time: 0.0,	 generate time: 1.1061875820159912
[225]: [Cumulative]: Semantic Similarity: 0.8338,	 cache time: 2.4158342749671596e-07,	 generate time: 2.7899166324497324
[226]: Semantic Similarity: 0.97704,	 cache time: 2.384185791015625e-07,	 generate time: 2.8300182819366455
[226]: [Cumulative]: Semantic Similarity: 0.83443,	 cache time: 2.4156948543330124e-07,	 generate time: 2.7900932916985735
[227]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.1325018405914307
[227]: [Cumulative]: Semantic Similarity: 0.83516,	 cache time: 2.415556656686883e-07,	 generate time: 2.787209118667402
[228]: Semantic Similarity: 0.6024,	 cache time: 4.76837158203125e-07,	 generate time: 4.901068210601807
[228]: [Cumulative]: Semantic Similarity: 0.83414,	 cache time: 2.42583095767092e-07,	 generate time: 2.796439944396373
[229]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0916638374328613
[229]: [Cumulative]: Semantic Similarity: 0.83486,	 cache time: 2.42564989172894e-07,	 generate time: 2.789027874366097
[230]: Semantic Similarity: 0.87749,	 cache time: 2.384185791015625e-07,	 generate time: 1.4414699077606201
[230]: [Cumulative]: Semantic Similarity: 0.83505,	 cache time: 2.425470393457454e-07,	 generate time: 2.7831942900950772
[231]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4359726905822754
[231]: [Cumulative]: Semantic Similarity: 0.83576,	 cache time: 2.4252924425848597e-07,	 generate time: 2.777387300442005
[232]: Semantic Similarity: 0.77668,	 cache time: 2.384185791015625e-07,	 generate time: 6.649158954620361
[232]: [Cumulative]: Semantic Similarity: 0.8355,	 cache time: 2.425116019187567e-07,	 generate time: 2.7940043461680926
[233]: Semantic Similarity: 0.98455,	 cache time: 2.384185791015625e-07,	 generate time: 2.1688692569732666
[233]: [Cumulative]: Semantic Similarity: 0.83614,	 cache time: 2.4249411036825586e-07,	 generate time: 2.7913328286929007
[234]: Semantic Similarity: 0.22418,	 cache time: 2.384185791015625e-07,	 generate time: 4.289301872253418
[234]: [Cumulative]: Semantic Similarity: 0.83354,	 cache time: 2.4247676768201463e-07,	 generate time: 2.7977071650484775
[235]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.463730812072754
[235]: [Cumulative]: Semantic Similarity: 0.83424,	 cache time: 2.4245957196769067e-07,	 generate time: 2.7920547228748513
[236]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.470743179321289
[236]: [Cumulative]: Semantic Similarity: 0.83494,	 cache time: 2.4244252136488e-07,	 generate time: 2.7864795686826422
[237]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7581522464752197
[237]: [Cumulative]: Semantic Similarity: 0.83563,	 cache time: 2.424256140444459e-07,	 generate time: 2.7779571849758886
[238]: Semantic Similarity: 0.22858,	 cache time: 2.384185791015625e-07,	 generate time: 1.1089708805084229
[238]: [Cumulative]: Semantic Similarity: 0.83309,	 cache time: 2.424088482078648e-07,	 generate time: 2.7709739786810457
[239]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4541535377502441
[239]: [Cumulative]: Semantic Similarity: 0.83379,	 cache time: 2.4239222208658853e-07,	 generate time: 2.7654872268438337
[240]: Semantic Similarity: 0.76405,	 cache time: 2.384185791015625e-07,	 generate time: 0.7597689628601074
[240]: [Cumulative]: Semantic Similarity: 0.8335,	 cache time: 2.4237573394142244e-07,	 generate time: 2.757164744420665
[241]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.4505791664123535
[241]: [Cumulative]: Semantic Similarity: 0.83419,	 cache time: 2.413741813218298e-07,	 generate time: 2.751765630461953
[242]: Semantic Similarity: 0.21662,	 cache time: 2.384185791015625e-07,	 generate time: 1.7982096672058105
[242]: [Cumulative]: Semantic Similarity: 0.83165,	 cache time: 2.4136201834972995e-07,	 generate time: 2.74784153184773
[243]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7749042510986328
[243]: [Cumulative]: Semantic Similarity: 0.83234,	 cache time: 2.413499550741227e-07,	 generate time: 2.7438540839758074
[244]: Semantic Similarity: 0.93565,	 cache time: 2.384185791015625e-07,	 generate time: 2.125960111618042
[244]: [Cumulative]: Semantic Similarity: 0.83276,	 cache time: 2.413379902742347e-07,	 generate time: 2.7413320677621025
[245]: Semantic Similarity: 0.98587,	 cache time: 2.384185791015625e-07,	 generate time: 2.4676358699798584
[245]: [Cumulative]: Semantic Similarity: 0.83338,	 cache time: 2.4132612274914253e-07,	 generate time: 2.740219481592256
[246]: Semantic Similarity: 0.35591,	 cache time: 2.384185791015625e-07,	 generate time: 8.87478256225586
[246]: [Cumulative]: Semantic Similarity: 0.83145,	 cache time: 2.4131435131737095e-07,	 generate time: 2.765055769368222
[247]: Semantic Similarity: 0.98257,	 cache time: 2.384185791015625e-07,	 generate time: 4.635086536407471
[247]: [Cumulative]: Semantic Similarity: 0.83206,	 cache time: 2.413026748165008e-07,	 generate time: 2.772596216009509
[248]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.7574782371520996
[248]: [Cumulative]: Semantic Similarity: 0.83273,	 cache time: 2.4033358776904495e-07,	 generate time: 2.764503372720925
[249]: Semantic Similarity: 0.64198,	 cache time: 2.384185791015625e-07,	 generate time: 2.8555984497070312
[249]: [Cumulative]: Semantic Similarity: 0.83197,	 cache time: 2.40325927734375e-07,	 generate time: 2.7648677530288697
[250]: Semantic Similarity: 0.83577,	 cache time: 2.384185791015625e-07,	 generate time: 1.1067821979522705
[250]: [Cumulative]: Semantic Similarity: 0.83198,	 cache time: 2.403183287358379e-07,	 generate time: 2.758261834482748
[251]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1013782024383545
[251]: [Cumulative]: Semantic Similarity: 0.83265,	 cache time: 2.40310790046813e-07,	 generate time: 2.7516868994349526
[252]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0978121757507324
[252]: [Cumulative]: Semantic Similarity: 0.83331,	 cache time: 2.403033109521677e-07,	 generate time: 2.7451498451911416
[253]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4455113410949707
[253]: [Cumulative]: Semantic Similarity: 0.83397,	 cache time: 2.402958907480315e-07,	 generate time: 2.7400331581671407
[254]: Semantic Similarity: 0.39076,	 cache time: 2.384185791015625e-07,	 generate time: 6.3906848430633545
[254]: [Cumulative]: Semantic Similarity: 0.83223,	 cache time: 2.4028852874157475e-07,	 generate time: 2.754349439284381
[255]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4795949459075928
[255]: [Cumulative]: Semantic Similarity: 0.83289,	 cache time: 2.4028122425079346e-07,	 generate time: 2.7493699295446277
[256]: Semantic Similarity: 0.5434,	 cache time: 2.384185791015625e-07,	 generate time: 9.602146625518799
[256]: [Cumulative]: Semantic Similarity: 0.83176,	 cache time: 2.402739766042984e-07,	 generate time: 2.776034430307173
[257]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4633350372314453
[257]: [Cumulative]: Semantic Similarity: 0.83241,	 cache time: 2.402667851411095e-07,	 generate time: 2.770946448163469
[258]: Semantic Similarity: 0.94689,	 cache time: 2.384185791015625e-07,	 generate time: 2.513813018798828
[258]: [Cumulative]: Semantic Similarity: 0.83285,	 cache time: 2.4025964921045487e-07,	 generate time: 2.769953654999899
[259]: Semantic Similarity: 0.95403,	 cache time: 0.0,	 generate time: 2.509000301361084
[259]: [Cumulative]: Semantic Similarity: 0.83332,	 cache time: 2.393355736365685e-07,	 generate time: 2.768949988255134
[260]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.465954065322876
[260]: [Cumulative]: Semantic Similarity: 0.83396,	 cache time: 2.393320602475455e-07,	 generate time: 2.7639576667113324
[261]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.458076000213623
[261]: [Cumulative]: Semantic Similarity: 0.83459,	 cache time: 2.39328573678286e-07,	 generate time: 2.7589733855414935
[262]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4609804153442383
[262]: [Cumulative]: Semantic Similarity: 0.83522,	 cache time: 2.393251136228612e-07,	 generate time: 2.7540380510540516
[263]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8106589317321777
[263]: [Cumulative]: Semantic Similarity: 0.83585,	 cache time: 2.3932167977997754e-07,	 generate time: 2.7504646452990444
[264]: Semantic Similarity: 0.59449,	 cache time: 2.384185791015625e-07,	 generate time: 1.8089478015899658
[264]: [Cumulative]: Semantic Similarity: 0.83493,	 cache time: 2.3931827185288915e-07,	 generate time: 2.7469117515491988
[265]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.8917343616485596
[265]: [Cumulative]: Semantic Similarity: 0.83556,	 cache time: 2.393148895493127e-07,	 generate time: 2.747456197451828
[266]: Semantic Similarity: 0.80487,	 cache time: 2.384185791015625e-07,	 generate time: 3.5989651679992676
[266]: [Cumulative]: Semantic Similarity: 0.83544,	 cache time: 2.3931153258134364e-07,	 generate time: 2.750645369626163
[267]: Semantic Similarity: 0.91468,	 cache time: 2.384185791015625e-07,	 generate time: 1.4673514366149902
[267]: [Cumulative]: Semantic Similarity: 0.83574,	 cache time: 2.393082006653743e-07,	 generate time: 2.74585695942836
[268]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8204143047332764
[268]: [Cumulative]: Semantic Similarity: 0.83635,	 cache time: 2.393048935220144e-07,	 generate time: 2.7424166521618356
[269]: Semantic Similarity: 0.94741,	 cache time: 2.384185791015625e-07,	 generate time: 2.526259183883667
[269]: [Cumulative]: Semantic Similarity: 0.83676,	 cache time: 2.3930161087601275e-07,	 generate time: 2.7416160689459907
[270]: Semantic Similarity: 0.25788,	 cache time: 2.384185791015625e-07,	 generate time: 9.276771068572998
[270]: [Cumulative]: Semantic Similarity: 0.83462,	 cache time: 2.392983524561808e-07,	 generate time: 2.765731032044245
[271]: Semantic Similarity: 0.83765,	 cache time: 2.384185791015625e-07,	 generate time: 1.473529577255249
[271]: [Cumulative]: Semantic Similarity: 0.83463,	 cache time: 2.3929511799531824e-07,	 generate time: 2.760980291401639
[272]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4644336700439453
[272]: [Cumulative]: Semantic Similarity: 0.83524,	 cache time: 2.3929190723013965e-07,	 generate time: 2.7562310363783507
[273]: Semantic Similarity: 0.92174,	 cache time: 0.0,	 generate time: 2.142744541168213
[273]: [Cumulative]: Semantic Similarity: 0.83555,	 cache time: 2.384185791015625e-07,	 generate time: 2.7539920345710143
[274]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.443967580795288
[274]: [Cumulative]: Semantic Similarity: 0.83615,	 cache time: 2.384185791015625e-07,	 generate time: 2.749228309284557
[275]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7915594577789307
[275]: [Cumulative]: Semantic Similarity: 0.83675,	 cache time: 2.384185791015625e-07,	 generate time: 2.7457584946051887
[276]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7986011505126953
[276]: [Cumulative]: Semantic Similarity: 0.83734,	 cache time: 2.384185791015625e-07,	 generate time: 2.742339154012797
[277]: Semantic Similarity: 0.90555,	 cache time: 4.76837158203125e-07,	 generate time: 1.436100959777832
[277]: [Cumulative]: Semantic Similarity: 0.83758,	 cache time: 2.392761998896976e-07,	 generate time: 2.7376404554723837
[278]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.7857296466827393
[278]: [Cumulative]: Semantic Similarity: 0.83816,	 cache time: 2.392731259800627e-07,	 generate time: 2.734228588774213
[279]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.8201866149902344
[279]: [Cumulative]: Semantic Similarity: 0.83874,	 cache time: 2.392700740269252e-07,	 generate time: 2.7345355817249843
[280]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 3.51338529586792
[280]: [Cumulative]: Semantic Similarity: 0.83931,	 cache time: 2.384185791015625e-07,	 generate time: 2.7373072888927528
[281]: Semantic Similarity: 0.26919,	 cache time: 0.0,	 generate time: 7.0336387157440186
[281]: [Cumulative]: Semantic Similarity: 0.83729,	 cache time: 2.3757312314730165e-07,	 generate time: 2.7525425067184663
[282]: Semantic Similarity: 0.41485,	 cache time: 2.384185791015625e-07,	 generate time: 5.9880852699279785
[282]: [Cumulative]: Semantic Similarity: 0.8358,	 cache time: 2.3757611062417181e-07,	 generate time: 2.7639755200160265
[283]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.8116309642791748
[283]: [Cumulative]: Semantic Similarity: 0.83638,	 cache time: 2.375790770624725e-07,	 generate time: 2.7606221941155447
[284]: Semantic Similarity: 0.76299,	 cache time: 2.384185791015625e-07,	 generate time: 2.862771987915039
[284]: [Cumulative]: Semantic Similarity: 0.83612,	 cache time: 2.3758202268366228e-07,	 generate time: 2.760980614444666
[285]: Semantic Similarity: 0.92298,	 cache time: 2.384185791015625e-07,	 generate time: 1.1011340618133545
[285]: [Cumulative]: Semantic Similarity: 0.83642,	 cache time: 2.3758494770610248e-07,	 generate time: 2.755176955169731
[286]: Semantic Similarity: 0.41485,	 cache time: 2.384185791015625e-07,	 generate time: 5.9670329093933105
[286]: [Cumulative]: Semantic Similarity: 0.83496,	 cache time: 2.3758785234511107e-07,	 generate time: 2.766368090898733
[287]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.788426399230957
[287]: [Cumulative]: Semantic Similarity: 0.83553,	 cache time: 2.375907368130154e-07,	 generate time: 2.7629724600248866
[288]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4376897811889648
[288]: [Cumulative]: Semantic Similarity: 0.8361,	 cache time: 2.3759360131920414e-07,	 generate time: 2.7583867068109216
[289]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.749727725982666
[289]: [Cumulative]: Semantic Similarity: 0.83666,	 cache time: 2.367743130387931e-07,	 generate time: 2.7514602965322035
[290]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0886518955230713
[290]: [Cumulative]: Semantic Similarity: 0.83722,	 cache time: 2.3677996343763424e-07,	 generate time: 2.7457461783156774
[291]: Semantic Similarity: 0.5706,	 cache time: 2.384185791015625e-07,	 generate time: 1.0955276489257812
[291]: [Cumulative]: Semantic Similarity: 0.83631,	 cache time: 2.3678557513511344e-07,	 generate time: 2.7400947449958486
[292]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0948426723480225
[292]: [Cumulative]: Semantic Similarity: 0.83687,	 cache time: 2.367911485274904e-07,	 generate time: 2.734479550208655
[293]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.442061424255371
[293]: [Cumulative]: Semantic Similarity: 0.83742,	 cache time: 2.367966840056335e-07,	 generate time: 2.7300835701884054
[294]: Semantic Similarity: 0.18218,	 cache time: 2.384185791015625e-07,	 generate time: 1.0969305038452148
[294]: [Cumulative]: Semantic Similarity: 0.8352,	 cache time: 2.3680218195511123e-07,	 generate time: 2.7245474580991065
[295]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.106220006942749
[295]: [Cumulative]: Semantic Similarity: 0.83576,	 cache time: 2.3761311092892208e-07,	 generate time: 2.719080135628984
[296]: Semantic Similarity: 0.83829,	 cache time: 2.384185791015625e-07,	 generate time: 1.450089454650879
[296]: [Cumulative]: Semantic Similarity: 0.83577,	 cache time: 2.3761582294297138e-07,	 generate time: 2.7148074397334345
[297]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4515151977539062
[297]: [Cumulative]: Semantic Similarity: 0.83632,	 cache time: 2.376185167555841e-07,	 generate time: 2.7105682040220938
[298]: Semantic Similarity: 0.28279,	 cache time: 2.384185791015625e-07,	 generate time: 1.4537620544433594
[298]: [Cumulative]: Semantic Similarity: 0.83447,	 cache time: 2.3762119254938336e-07,	 generate time: 2.7063648389733355
[299]: Semantic Similarity: 0.92411,	 cache time: 2.384185791015625e-07,	 generate time: 1.0889344215393066
[299]: [Cumulative]: Semantic Similarity: 0.83477,	 cache time: 2.376238505045573e-07,	 generate time: 2.7009734042485554
[300]: Semantic Similarity: 1.0,	 cache time: 4.76837158203125e-07,	 generate time: 1.4393126964569092
[300]: [Cumulative]: Semantic Similarity: 0.83532,	 cache time: 2.384185791015625e-07,	 generate time: 2.6967818404352943
[301]: Semantic Similarity: 0.09015,	 cache time: 2.384185791015625e-07,	 generate time: 13.639348983764648
[301]: [Cumulative]: Semantic Similarity: 0.83285,	 cache time: 2.384185791015625e-07,	 generate time: 2.7330155064728086
[302]: Semantic Similarity: 0.62555,	 cache time: 0.0,	 generate time: 2.861290693283081
[302]: [Cumulative]: Semantic Similarity: 0.83216,	 cache time: 2.3763171910452763e-07,	 generate time: 2.7334388569243275
[303]: Semantic Similarity: 0.18946,	 cache time: 2.384185791015625e-07,	 generate time: 0.7517580986022949
[303]: [Cumulative]: Semantic Similarity: 0.83005,	 cache time: 2.3763430745978105e-07,	 generate time: 2.726920170219321
[304]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.7909672260284424
[304]: [Cumulative]: Semantic Similarity: 0.83061,	 cache time: 2.3685517858286372e-07,	 generate time: 2.723851472041646
[305]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7479534149169922
[305]: [Cumulative]: Semantic Similarity: 0.83116,	 cache time: 2.3686028773488563e-07,	 generate time: 2.7173942888484284
[306]: Semantic Similarity: 0.76284,	 cache time: 2.384185791015625e-07,	 generate time: 6.627882719039917
[306]: [Cumulative]: Semantic Similarity: 0.83094,	 cache time: 2.3686536360252952e-07,	 generate time: 2.730132036178042
[307]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.8306963443756104
[307]: [Cumulative]: Semantic Similarity: 0.83149,	 cache time: 2.3687040650999393e-07,	 generate time: 2.73045854367219
[308]: Semantic Similarity: 0.35211,	 cache time: 2.384185791015625e-07,	 generate time: 5.94097638130188
[308]: [Cumulative]: Semantic Similarity: 0.82994,	 cache time: 2.3687541677728053e-07,	 generate time: 2.7408485690366873
[309]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4416723251342773
[309]: [Cumulative]: Semantic Similarity: 0.83048,	 cache time: 2.368803947202621e-07,	 generate time: 2.736657677927325
[310]: Semantic Similarity: 0.24917,	 cache time: 2.384185791015625e-07,	 generate time: 1.092475414276123
[310]: [Cumulative]: Semantic Similarity: 0.82862,	 cache time: 2.3688534065074858e-07,	 generate time: 2.731370918237128
[311]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0830917358398438
[311]: [Cumulative]: Semantic Similarity: 0.82917,	 cache time: 2.368902548765525e-07,	 generate time: 2.726087972139701
[312]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7463018894195557
[312]: [Cumulative]: Semantic Similarity: 0.82971,	 cache time: 2.3689513770155252e-07,	 generate time: 2.71976277698724
[313]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.4325242042541504
[313]: [Cumulative]: Semantic Similarity: 0.83025,	 cache time: 2.3689998942575637e-07,	 generate time: 2.7156632910868166
[314]: Semantic Similarity: 0.65351,	 cache time: 2.384185791015625e-07,	 generate time: 6.628297328948975
[314]: [Cumulative]: Semantic Similarity: 0.82969,	 cache time: 2.369048103453621e-07,	 generate time: 2.728084351524474
[315]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0956177711486816
[315]: [Cumulative]: Semantic Similarity: 0.83023,	 cache time: 2.3690960075281843e-07,	 generate time: 2.7229183180422725
[316]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 0.748708963394165
[316]: [Cumulative]: Semantic Similarity: 0.83077,	 cache time: 2.3616225185454455e-07,	 generate time: 2.7166905282799756
[317]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.0983507633209229
[317]: [Cumulative]: Semantic Similarity: 0.8313,	 cache time: 2.35419603263807e-07,	 generate time: 2.7116014095222427
[318]: Semantic Similarity: 0.58143,	 cache time: 2.384185791015625e-07,	 generate time: 1.4421253204345703
[318]: [Cumulative]: Semantic Similarity: 0.83052,	 cache time: 2.354290044419818e-07,	 generate time: 2.7076218606536293
[319]: Semantic Similarity: 1.0,	 cache time: 0.0,	 generate time: 1.098527193069458
[319]: [Cumulative]: Semantic Similarity: 0.83105,	 cache time: 2.3469328880310059e-07,	 generate time: 2.7025934398174285
[320]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.141319751739502
[320]: [Cumulative]: Semantic Similarity: 0.83157,	 cache time: 2.3470489406882788e-07,	 generate time: 2.700844923655192
[321]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.1010100841522217
[321]: [Cumulative]: Semantic Similarity: 0.83209,	 cache time: 2.3471642725215936e-07,	 generate time: 2.695876492476611
[322]: Semantic Similarity: 0.83744,	 cache time: 0.0,	 generate time: 1.795708179473877
[322]: [Cumulative]: Semantic Similarity: 0.83211,	 cache time: 2.3398975100679663e-07,	 generate time: 2.6930895936747454
[323]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 1.0961358547210693
[323]: [Cumulative]: Semantic Similarity: 0.83263,	 cache time: 2.3400342022931135e-07,	 generate time: 2.6881607241100736
[324]: Semantic Similarity: 0.98425,	 cache time: 2.384185791015625e-07,	 generate time: 2.149374485015869
[324]: [Cumulative]: Semantic Similarity: 0.8331,	 cache time: 2.3401700533353366e-07,	 generate time: 2.686502920297476
[325]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 0.7443768978118896
[325]: [Cumulative]: Semantic Similarity: 0.83361,	 cache time: 2.3403050709355828e-07,	 generate time: 2.6805454785107106
[326]: Semantic Similarity: 0.40608,	 cache time: 2.384185791015625e-07,	 generate time: 4.528137922286987
[326]: [Cumulative]: Semantic Similarity: 0.8323,	 cache time: 2.340439262740109e-07,	 generate time: 2.6861956083081915
[327]: Semantic Similarity: 0.50767,	 cache time: 4.76837158203125e-07,	 generate time: 9.436430931091309
[327]: [Cumulative]: Semantic Similarity: 0.83131,	 cache time: 2.3478414954208746e-07,	 generate time: 2.7067755940483837
[328]: Semantic Similarity: 0.27546,	 cache time: 2.384185791015625e-07,	 generate time: 1.4418468475341797
[328]: [Cumulative]: Semantic Similarity: 0.82962,	 cache time: 2.3479519644044453e-07,	 generate time: 2.702930825821897
[329]: Semantic Similarity: 0.72333,	 cache time: 2.384185791015625e-07,	 generate time: 1.4379346370697021
[329]: [Cumulative]: Semantic Similarity: 0.8293,	 cache time: 2.3480617638790247e-07,	 generate time: 2.699097504037799
[330]: Semantic Similarity: 1.0,	 cache time: 2.384185791015625e-07,	 generate time: 2.8264222145080566
[330]: [Cumulative]: Semantic Similarity: 0.82981,	 cache time: 2.34817089991267e-07,	 generate time: 2.699482170836803
