idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
152," The 1912 exhibition of Cubism, known as the Salon de la Section d'Or, showed over 200 works, including paintings and sculptures, that demonstrated the successive stages of Cubism's development from 1909 to 1912.",indicates the artists' intention of making their work comprehensible to a wide audience,0.0005125999450683,5.606056213378906,0.2896668910980224,0.1666666666666666,0.1666666666666666,What did the 1912 exhiibtion of Cubism show?,0
153, Gertrude Stein,Gertrude Stein,0.000497817993164,0.5652387142181396,0.9999999403953552,1.0,1.0,Who's written works used repitition that was similar to Cubist art?,1
154, 1873,1873,0.0005037784576416,0.4557182788848877,0.9999999403953552,1.0,1.0,When were the first Mounties created?,1
155, Two smaller flanking service wings.,two,0.0005121231079101,0.893604040145874,0.1859608143568039,0.3333333333333333,0.3333333333333333,How many types are Nepali works of art typically divided into?,0
156, Hexagonal windows.,hexagonal,0.0005109310150146,0.5653409957885742,0.7848818898200989,0.6666666666666666,0.6666666666666666,What is the crystalline structure of sync?,0
157, 1762,1762,0.0005033016204833,0.4548730850219726,1.0000001192092896,1.0,1.0,In what year was the Gold State Coach first used?,1
158, Dennis Hastert,Dennis Hastert,0.0005311965942382,0.4552791118621826,1.0000001192092896,1.0,1.0,Who succeeded Newt Gingrich as Speaker?,1
159, The chapel.,chapel,0.0005104541778564,0.4552948474884033,0.9363722801208496,0.6666666666666666,0.6666666666666666,What was located on the site that is now the Queen's Gallery?,1
160, The Ballroom.,in the Ballroom,0.0005075931549072,0.5639975070953369,0.8738654851913452,0.8,0.8,Where do state banquets take place?,1
161, George III,King George III,0.0005061626434326,0.3449366092681885,0.9187923669815063,0.8,0.8,Under which king did the Royal Family regain the freehold title of the property? ,1
162," The technique in Gleizes' piece Le Dépiquage des Moissons represented simultaneity, multiple viewpoints, and the fluidity of consciousness.",relative motion),0.0004994869232177,3.525214672088623,0.250278890132904,0.0,0.0,What did the technique in Gliezes' piece Le Depiquage represent?,0
163, The Royal Mews.,the Royal Mews,0.0005044937133789,0.6733047962188721,0.9905898571014404,1.0,1.0,Where is the Gold State Coach kept?,1
164, Alexander Hamilton,Alexander Hamilton,0.0005123615264892,0.3453094959259033,1.0000001192092896,1.0,1.0,Who was Treasury Secretary at time of first congress?,1
165," Simultaneity, multiple viewpoints, and multiplicity.",The Salon Cubists,0.0005064010620117,1.4428558349609375,0.14954474568367,0.0,0.0,The Cubist used what kind of treatment of space and time?,1
166, 1907-1911.,1914 and 1916,0.0005111694335937,0.8950369358062744,0.6202711462974548,0.0,0.0,What was the first time period that a significant change began to happen in Cubism?,0
167, The majority party has more leadership positions in the House.,minority party has one less leadership position,0.0005121231079101,1.3337111473083496,0.6903254985809326,0.4705882352941176,0.4705882352941176,Does the minority or majority party have more leadership positions in House?,1
168," In the amendment phase, minority party can offer their program as a substitute for the majority party's proposal, or they can offer it as a motion to recommit and get a vote on that.",offer our program as a substitute,0.0005161762237548,4.399591684341431,0.3358538150787353,0.2439024390243902,0.2439024390243902,What options do minority party have in amendment phase?,1
169, Public opinion.,public opinion,0.0005228519439697,0.4548695087432861,0.9124815464019777,1.0,1.0,What forced the Queen to return to London?,1
170," Gerald Ford, Richard Gephardt, Nancy Pelosi, and John Boehner.","Gerald Ford, Richard Gephardt, Nancy Pelosi, and John Boehner",0.0005140304565429,1.7717514038085938,0.9856125116348268,1.0,1.0,What minority leaders have played prominenct roles to opposing incumbent president?,1
171, There is no official dress code at Buckingham Palace.,there is no official dress code,0.0005049705505371,1.2247314453125,0.6742055416107178,0.8,0.8,What is the dress code today at Buckingham?,1
172, Queen Victoria,Queen Victoria,0.0005073547363281,0.3528103828430176,1.0,1.0,1.0,Who did Martha Ann Ricks present the famed Liberian coffee tree to?,1
173, The House rule book.,House rule book.,0.0005090236663818,0.67466139793396,0.9767897129058838,0.8571428571428571,0.8571428571428571,Obligations for minority leader are stated in what document?,1
174, Sir Charles Sheffield,Sir Charles Sheffield,0.000511884689331,0.4550034999847412,1.0000001192092896,1.0,1.0,Who sold Buckingham house in 1761?,1
175," The East Front of the palace is known as the ""public face"" of Buckingham Palace.","""public face"" of Buckingham Palace",0.0005083084106445,2.100369930267334,0.8651765584945679,0.5,0.5,What is the East front of the palace known as?,1
176," The rooms of the Belgian Suite are linked by narrow corridors, one of which has saucer domes designed by Nash in the style of Soane, and another with Gothic influenced cross over vaulting.",by narrow corridors,0.000514268875122,4.5083513259887695,0.358051061630249,0.1666666666666666,0.1666666666666666,How are the rooms in the Belgian Suite connected?,1
177, Buckingham Palace.,the Palace,0.0005133152008056,0.4572348594665527,0.8032306432723999,0.5,0.5,What did Ray Holmes believe the German pilot was targeting?,1
178, Henri Bergson's concept of duration was left behind for a more concrete frame of reference in Cubism after World War I.,Henri Bergson's,0.0005156993865966,2.8683130741119385,0.5763034820556641,0.24,0.24,Who's concept of duration was left  behind for a for more concrete frame's of references? ,1
179, Cream and gold.,Belle Époque cream and gold,0.0005197525024414,0.5658390522003174,0.6800265312194824,0.7499999999999999,0.7499999999999999,What colors were added in the partial redecoration overseen by King Edward VII?,1
180, Jean Metzinger and Albert Gleizes,Eugène Figuière,0.0005087852478027,1.002371311187744,0.3893360495567322,0.0,0.0,"Who published Du ""Cubisme""?",0
181, The Cubists.,Cézanne,0.0005099773406982,0.571941614151001,0.1125676035881042,0.0,0.0,Cubists exploration of the concept of the simplification of forms into cones cylinders and spheres was further explored by whom?,0
182, Napoleon III of France,Emperor Napoleon III of France,0.0005059242248535,0.5650331974029541,0.9477551579475404,0.888888888888889,0.888888888888889,Who is the 1855 Room named after?,1
183, The purpose of obstruction is to frustrate the majority party's ability to govern or attract press and media attention to the alleged ineffectiveness of the majority party.,frustrating the majority party's ability to govern or attracting press and media attention to the alleged ineffectiveness,0.0005133152008056,3.635427951812744,0.6146193742752075,0.782608695652174,0.782608695652174,What is the purpose of Obstruction?,1
184, Eccentric School of Painting Increases Its Vogue in the Current Art Exhibition - What Its Followers Attempt to Do.,Eccentric School of Painting Increases Its Vogue in the Current Art Exhibition - What Its Followers Attempt to Do,0.0005128383636474,2.434999465942383,0.959167182445526,1.0,1.0,What was the subtitle of the article published in 1911 in New York TImes about Cubism?,1
185," Pavel Janák, Josef Gočár, Vlastislav Hofman, Emil Králíček, and Josef Chochol.","Pavel Janák, Josef Gočár, Vlastislav Hofman, Emil Králíček and Josef Chochol",0.0005085468292236,2.974257230758667,0.9890503287315368,1.0,1.0,Who were the leading Cubist architects? ,1
186, 1826,1826,0.0005080699920654,0.4548373222351074,1.0000001192092896,1.0,1.0,When did the Russo-Persian War begin?,1
187, Gino Severini linked De Stijl to Cubist theory through the writings of Albert Gleizes.,Gino Severini,0.0005106925964355,2.428529739379883,0.4901130199432373,0.25,0.25,Who linked De Stijl to Cubist theory? ,1
188, 1920,early as 1920,0.0005149841308593,0.4556081295013428,0.843306839466095,0.5,0.5,In what year was the assertion made that the flat canvas supported Cubism?,1
189, Independent voters.,independents and swing voters,0.0005125999450683,0.4550435543060303,0.7272917628288269,0.6666666666666666,0.6666666666666666,What non party affiliated voters are critical for party to attract in elections?,0
190, Regularly.,minority leader confers regularly with the President and his aides about issues before Congress,0.0005168914794921,0.4585959911346435,0.2049130201339721,0.1333333333333333,0.1333333333333333,How often does minority leader speak with president when party controls white house?,1
191, The Crown Estate.,Crown Estate,0.0004999637603759,0.576207160949707,0.944835364818573,0.8,0.8,Who owns Buckingham Palace and Windsor Castle?,1
192, The Demoiselles d'Avignon.,The Demoiselles,0.0005068778991699,1.1129536628723145,0.6783571243286133,0.6666666666666666,0.6666666666666666,What does Cooper say is the first  Cubist picture? ,1
193, James Madison,James Madison,0.0004966259002685,0.3457286357879638,1.0,1.0,1.0,"Who is sometimes considered the first funcioning ""Minority Leader?""",1
194, King Edward VII's heavy redecorations.,King Edward's heavy redecorations,0.0005033016204833,1.1125435829162598,0.928908109664917,0.9090909090909092,0.9090909090909092,What was at odds with Nash's original work in the palace?,1
195, 1993.,since 1993,0.0005161762237548,0.5651464462280273,0.7145758867263794,0.6666666666666666,0.6666666666666666,Since when have the palaces rooms been opened to the public?,1
196, The Belgian Suite.,the Belgian Suite,0.0004951953887939,0.5640053749084473,0.9870486855506896,1.0,1.0,Where do foreign heads of stay at Buckingham Palace?,1
197," ""coming out""",coming out,0.0006990432739257,0.5668537616729736,0.8307291269302368,1.0,1.0,What was the name for the ceremony where debutantes had their first introduction into society?,1
198, King George VI and Queen Elizabeth.,King George VI and Queen Elizabeth,0.0005245208740234,0.8930625915527344,0.9701145887374878,1.0,1.0,Which monarchs were in residence at Buckingham Palace during WWII?,1
199," Faceting or simplification of geometric forms, multiple perspective, simultaneity, and the association of mechanization and modern life.","faceting of form, spatial ambiguity, transparency, and multiplicity.",0.0004997253417968,2.976712703704834,0.5832065343856812,0.4,0.3199999999999999,What are the four formal characteristics that are usually connected with Cubism?,0
200, Task forces composed of partisan colleagues with conflicting views.,partisan colleagues with conflicting views,0.0005106925964355,1.221527099609375,0.8337440490722656,0.7142857142857143,0.7142857142857143,What colleagues are best to work with to reach a consensus?,1
201," Yes, Cubism influenced literature, architecture, and other artistic fields.","The influence of cubism extended to other artistic fields,",0.0005054473876953,1.6617426872253418,0.8123432397842407,0.5555555555555556,0.4444444444444444,Did cubism influence other fields outside of painting and scuplture?,1
202, drinking alcohol,alcohol,0.0005030632019042,0.3454060554504394,0.890112578868866,0.6666666666666666,0.6666666666666666,What beverage did the Libyan government ban?,1
203, A swimming pool.,swimming pool,0.0005238056182861,0.5646615028381348,0.9338383674621582,0.8,0.8,What was the north-west pavilion converted into in 1938?,1
204, King George V,King George V,0.0005176067352294,0.455329418182373,1.000000238418579,1.0,1.0,Under whose reign did the last major building works take place?,1
205, Piet Mondrian,Piet Mondrian,0.000521183013916,0.4551000595092773,1.0000001192092896,1.0,1.0,Who developed Neo Plasticism? ,1
206," Minority leaders use various methods to publicize their party's priorities, including: sending suggested press releases or ""talking points"" to colleagues, organizing town meetings, sponsoring party ""retreats"", creating ""theme teams"" to craft party messages, conducting surveys of party colleagues, establishing websites, and organizing task forces or issue teams to formulate party programs.","""talking points"" for constituent meetings in their districts; they help to organize ""town meetings""",0.0005195140838623,7.798929452896118,0.4388189911842346,0.2121212121212121,0.1818181818181818,How do minority leaders keep party priorities publicized?,1
207, Leo,Leo,0.0005075931549072,0.2379977703094482,1.0000001192092896,1.0,1.0,What was Gertrude Stein's brother's name?,1
208, They were characterized as Protocubism.,Protocubism,0.0005240440368652,1.1123707294464111,0.736231803894043,0.3333333333333333,0.3333333333333333,What were Picasso's 1907 paintings usually characterized by? ,1
209, 1837,1837,0.0005171298980712,0.455467939376831,1.0,1.0,1.0,When did the University of Michigan leave Detroit?,1
210," The Grand Service, a collection of silver-gilt plate made in 1811 for the Prince of Wales, later George IV.",the Grand Service,0.0005102157592773,2.9747488498687744,0.5801405310630798,0.2608695652173913,0.2608695652173913,What is the dining table laid with for state banquets?,1
211," 830,000 sq ft","77,000 m2 (830,000 sq ft)",0.0005109310150146,0.7828025817871094,0.8451040983200073,0.7272727272727273,0.7272727272727273,What is the floor space of the palace?,1
212, The Belgian Suite.,the Belgian Suite,0.0005056858062744,0.564810037612915,0.9870486855506896,1.0,1.0,Where do foreign heads of stay at Buckingham Palace?,1
213, John Nash's original work.,Nash's,0.0005075931549072,0.7852816581726074,0.6158900260925293,0.5714285714285715,0.5714285714285715,Some thought that King Edward VII's redecoration choices were at odds with whose prior work?,1
214, 1911,"October 8, 1911",0.0005156993865966,0.4556708335876465,0.642691969871521,0.5,0.5,In what year did the New York Times review the Salon d'Automne?,1
215, Prince Albert,Prince Albert,0.0005140304565429,0.3450014591217041,1.0,1.0,1.0,Who dealt with the design faults of the palace?,1
216, James I,James I,0.0005054473876953,0.3456156253814697,1.0000001192092896,1.0,1.0,Who sold off part of the Crown Freehold?,1
217, 1847-1850,Between 1847 and 1850,0.0005183219909667,0.7827222347259521,0.9519168734550476,0.6666666666666666,0.6666666666666666,When was the new east wing built?,1
218, 10-by-3-meter,10-by-3-meter,0.0005097389221191,0.7838070392608643,1.0,1.0,1.0,How big was the model of La Maison Cubiste? ,1
219, The Royal Pavilion at Brighton and Carlton House.,Carlton House,0.0005018711090087,1.112013816833496,0.6947136521339417,0.4,0.4,Furniture and fittings were brought over from which house?,0
220, A bottle-drying rack.,bottle-drying rack,0.0005066394805908,0.7858743667602539,0.9427046179771424,0.8571428571428571,0.8571428571428571,What object did Duchamp select in 1914 as a scuplture by itself? ,1
221, 1994,1994,0.0005073547363281,0.4552383422851562,1.0000001192092896,1.0,1.0,What year did Republicans regain control while Rober Michel was Minority Leader?,1
222, Montmartre,Montmartre,0.0005083084106445,0.4566717147827148,1.0000001192092896,1.0,1.0,In what town did Picasso live?,1
223, Edward VII,Edward VII,0.0005083084106445,0.3458635807037353,1.0,1.0,1.0,Under whose reign were young debutantes presented to society at Court?,1
224," Yes, minority leaders are typically experienced lawmakers.",Minority Leaders are typically experienced lawmakers when they win election to this position,0.0005207061767578,1.1117534637451172,0.8559094667434692,0.6,0.6,Are minority leaders usually experienced?,1
225, 1873,1873,0.0005161762237548,0.4854075908660888,0.9999999403953552,1.0,1.0,When were the first Mounties created?,1
226, Windsor,Windsor,0.0005147457122802,0.2362072467803955,0.9999999403953552,1.0,1.0,Where were valuables evacuated to during the war?,1
227, Salle 41,Salle 41,0.0005164146423339,0.5658671855926514,1.0,1.0,1.0,What was the name of the room that the first exhibition of Cubists took place?,1
228, John Nash,Nash,0.000514268875122,0.3461601734161377,0.8847565650939941,0.6666666666666666,0.6666666666666666,Who designed the Royal Mews?,1
229, King Charles I,King Charles I,0.0005013942718505,0.4584243297576904,1.0,1.0,1.0,Which king fled to London leaving allowing the Royal family to keep it's freehold on the property?,1
230, Queen Mary,Queen Mary,0.0005171298980712,0.3469090461730957,1.0,1.0,1.0,Who attended the coronation that was a break from tradition?,1
231, Edward VII,Edward VII,0.0005092620849609,0.3454499244689941,1.0,1.0,1.0,Under whose reign were young debutantes presented to society at Court?,1
232, The Queen and Prince Philip use a smaller suite of rooms in the north wing of Buckingham Palace.,the north wing,0.0005099773406982,2.208183765411377,0.3108037114143371,0.2857142857142857,0.2857142857142857,Where are the Queen and Prince Phillip's apartments located?,1
233," A research into form, in opposition to the Neo-Impressionist emphasis on color.","research into form, in opposition to the Neo-Impressionist emphasis on color.",0.0005156993865966,2.1011829376220703,0.985240399837494,0.96,0.96,What did the group meeting at Fauconnier's studio want to focus on?,1
234, Chinese regency style,Chinese regency style,0.0005140304565429,0.5648138523101807,1.0,1.0,1.0,Smaller reception rooms are decorated in which style?,1
235, King William IV,William IV,0.0005145072937011,0.4560439586639404,0.8848811388015747,0.8,0.8,Who died before seeing Buckingham Palace's completion?,1
236, Matisse,"Gertrude Stein,",0.0005040168762207,0.4618680477142334,0.3372690677642822,0.0,0.0,Who did Picasso meet around 1906 that had also recenelty learned about Primitivism? ,0
237," The artists featured in the Salon d'Automne included: 
             - André Lhote
             - Marcel Duchamp
             - Jacques Villon
             - Roger de La Fresnaye
             - André Dunoyer de Segonzac
             - František Kupka","André Lhote, Marcel Duchamp, Jacques Villon, Roger de La Fresnaye, André Dunoyer de Segonzac and František Kupka",0.000504732131958,6.265180349349976,0.6517091989517212,0.7727272727272727,0.7727272727272727,List the artists who were featured in the Salon d'Automne? ,1
238," They can vote against the Johnson program and say they did their best to come up with a better alternative, or they can vote for it and make the same argument.",say we did our best to come up with a better alternative. Or they could vote for it and make the same argument,0.0005054473876953,3.742419719696045,0.635706901550293,0.7407407407407407,0.7407407407407407,"If recommit fails, then what choice needs to be made by minority representatives?",1
239, The semi-state apartments.,the semi-state apartments,0.0005128383636474,0.6754522323608398,0.9889691472053528,1.0,1.0,Which rooms are used for less formal entertaining such as luncheons or private audiences?,1
240," The East Front, facing The Mall.",The large East Front,0.0005104541778564,1.0026264190673828,0.5749762654304504,0.6,0.6,What is considered the public face of the palace?,1
241, The palace chapel.,the chapel,0.0004992485046386,0.565253496170044,0.8592869639396667,0.8,0.8,What was destroyed in one of the bombing that hit the palace in WWII?,1
242, James A. Garfield,James A. Garfield,0.0005016326904296,0.6766753196716309,0.9999999403953552,1.0,1.0,"What former appropriations chairman was nominated for minority leader in 1876,77,79?",1
243, Motion to recommit with instructions.,motion to recommit and get a vote on that,0.0005061626434326,0.8991861343383789,0.5994346737861633,0.4285714285714285,0.4285714285714285,"If minority party loses committ of the whole, then what motion may be filed?",1
244, Sir William Blake,Sir William Blake,0.0005006790161132,0.4550557136535644,1.0,1.0,1.0,Who owned the first house built on the site?,1
245, The 108th Congress.,108th Congress,0.0005140304565429,0.7836158275604248,0.9525785446166992,0.8,0.8,In what congress did Nancy Pelosi bdcome minority leader?,1
246, Amorpha-Fugue à deux couleurs and Amorpha chromatique chaude.,Amorpha-Fugue à deux couleurs and Amorpha chromatique chaude,0.0005040168762207,2.210498332977295,0.9898937344551086,1.0,1.0,What were Kupka's two entries at the Salon d'Automne? ,1
247, Tiaras or feathers.,tiaras or feathers,0.0005035400390625,0.7837724685668945,0.9853839874267578,1.0,1.0,What were women obliged to wear in their hair?,1
248, 92,92 offices,0.0005028247833251,0.3451383113861084,0.6276025772094727,0.6666666666666666,0.6666666666666666,How many offices does the palace have?,1
249, Woman's Head.,The first true Cubist sculpture,0.0005128383636474,0.5650479793548584,0.1068998351693153,0.0,0.0,What Douglas Cooper call Picasso's 1909 Cubist sculpture?,0
250, The Centre Room.,Centre Room,0.0005125999450683,0.5642662048339844,0.9501157999038696,0.8,0.8,Which room feature the famous balcony?,1
251, John Nash,John Nash,0.0005123615264892,0.345881700515747,1.0,1.0,1.0,Who was the main architect that transformed the house into the palace?,1
252, King George V and Queen Mary.,King George V and Queen Mary,0.0005130767822265,0.8924012184143066,0.9740189909934998,1.0,1.0,Who lived at Buckingham Palace during WWI?,1
253," No, minority leaders employ various strategies to achieve party objectives, such as partisan opposition, promoting and publicizing the party's agenda, and conferring with the White House.",options selected depend on a wide range of circumstances,0.0005125999450683,3.851946830749512,-0.0643119290471077,0.0,0.0,Does minority leader always employ same strategy for party objectives?,1
254," The new wing built during this time was the East Wing, designed by Edward Blore, which was built between 1847 and 1850.",The ballroom wing,0.0005073547363281,3.412997007369995,0.2675559520721435,0.16,0.16,What other wing was built during this time?,0
255, The Armory Show.,Armory Show,0.0005137920379638,0.6748495101928711,0.9367164373397828,0.8,0.8,What was the name of the show that introduced Cubism to the USA?,1
256," Yes, original Cubist architecture is rare, with the Czech Republic being the only country where it was applied to architecture.",Cubist architecture is very rare,0.0005068778991699,2.7559356689453125,0.8152453303337097,0.32,0.32,Is original Cubist architecture rare?,1
257, Mirrored doors.,mirrored doors,0.0004990100860595,0.5641887187957764,0.9560244679450988,1.0,1.0,The Principle Corridor has which type of doors?,1
258, 1837,1837,0.0005080699920654,0.4549360275268554,1.0,1.0,1.0,When did the University of Michigan leave Detroit?,1
259, near the Boulevard de Montparnasse.,Boulevard de Montparnasse,0.0005197525024414,1.1120047569274902,0.8557385802268982,0.7499999999999999,0.7499999999999999,Where was Fauconnier's studio located? ,1
260, The Chinese Luncheon Room.,The red and blue Chinese Luncheon Room,0.0005006790161132,0.7860124111175537,0.8921326398849487,0.7272727272727273,0.7272727272727273,Parts of the Brighton Banqueting and Music Rooms from Brighton Pavilion make up which Buckingham Room?,0
261, Guillaume Apollinaire and Daniel-Henry Kahnweiler.,Guillaume Apollinaire,0.0005075931549072,1.663203239440918,0.7093077898025513,0.5,0.5,Which poet critic in 1911 with a group of poets accepted the term Cubism? ,0
262, multiple perspective,Henri Bergson,0.0005135536193847,0.3479890823364258,0.1333688795566558,0.0,0.0,In Du Cubisme who so Metzinger and Gleizes  relate the sense of time to? ,0
263," ""Thirteen Ways of Looking at a Blackbird""",Thirteen Ways of Looking at a Blackbird,0.0005061626434326,1.3345222473144531,0.936818301677704,1.0,1.0,What is the name of Wallace Steven's work that explains how cubism can be translated into poetry? ,1
264, Analytic Cubism.,Analytic Cubism,0.0005242824554443,0.6748731136322021,0.9782823324203492,1.0,1.0,What was the first phase of Cubism known as? ,1
265, Clement Walker in Anarchia Anglicana (1649) suggests that the mulberry garden at Buckingham Palace may have been a place of debauchery.,Clement Walker,0.000502586364746,3.633166074752808,0.3430531024932861,0.1739130434782608,0.1739130434782608,Who suggests that the mulberry garden is likely a place for debauchery?,1
266, The Royal Collection of furniture and art.,Royal Collection of furniture and art,0.0005018711090087,1.0036604404449463,0.9894303679466248,0.923076923076923,0.923076923076923,What collection did Queen Mary take an interest in by adding and restoring pieces?,1
267, 1938,1938,0.0005109310150146,0.4560728073120117,1.0,1.0,1.0,When was 'The War of the Worlds' radio broadcast?,1
268, 78,78,0.0005164146423339,0.3447465896606445,1.0,1.0,1.0,How old was Eisenhower when he died?,1
269," Marcel Sembat, a Socialist deputy.","Socialist deputy, Marcel Sembat.",0.0005056858062744,1.1157405376434326,0.9838417172431946,0.888888888888889,0.4444444444444445,Who defended the Cubists in the controversy of 1912?,1
270, The Policy Committee.,Policy Committee,0.0005085468292236,0.5664615631103516,0.958670139312744,0.8,0.8,According to democratic rules of the 106th congress what committee does minority leader chair?,1
271," The Chief Deputy Whip is the primary assistant to the whip, who is the chief vote counter for his or her party.",Patrick McHenry.,0.0005087852478027,2.7559962272644043,0.0940451174974441,0.0,0.0,Who holds the highest appointed Republican position in House?,0
272, He had angered many Republicans by objecting to their private bills on the floor.,objecting to their private bills on the floor,0.000497817993164,1.8788933753967283,0.4976142346858978,0.7272727272727273,0.7272727272727273,Why were republicans upset with Mann?,1
273, The King gave up alcohol.,alcohol,0.0005021095275878,0.7836503982543945,0.5180236101150513,0.3333333333333333,0.3333333333333333,What beverage did the Libyan government ban?,0
274," ""Alice Polka""",Alice Polka,0.0005133152008056,0.6753923892974854,0.9634807109832764,1.0,1.0,Which piece of music by Johann Strauss was first performed at Buckingham in honor of Princess Alice?,1
275, Paul Cézanne,Paul Cézanne,0.0005028247833251,0.6750829219818115,1.0,1.0,1.0,Which person  was the most influential in beginning the movement with is three dimensional forms?,1
276, The Duke of York and the Earl and Countess of Wessex.,Duke of York,0.0005028247833251,1.6612257957458496,0.620734691619873,0.4285714285714285,0.4285714285714285,Buckingham Palace is also the London Residence for which Duke?,0
277, The ground floor of the north-facing Garden Wing.,the ground floor,0.0005083084106445,1.2215421199798584,0.5047266483306885,0.5,0.5,On which floor is the Belgian Suite located?,1
278, Orphism,Constructivism,0.0005035400390625,0.4551048278808594,0.2954778671264648,0.0,0.0,Which offshoot of cubism was influenced by Picasso? ,0
279, John Nash and Edward Blore.,John Nash and Edward Blore,0.0005149841308593,0.8935418128967285,0.9821239709854126,1.0,1.0,Who enlarged the house in the 19th century?,1
280, John Lewis,Senior Chief Deputy Whip,0.0005087852478027,0.3460783958435058,0.0979223474860191,0.0,0.0,Who is the leader of chief deputy whips in democratic conference?,0
281," A significant amount. Minority leaders often assist in recruiting candidates, establish leadership PACs, and travel to speak on behalf of party candidates.",travel around the country to speak on behalf of party candidates; and they encourage incumbent colleagues to make significant financial contributions,0.0005226135253906,3.085943937301636,0.5029668211936951,0.4651162790697674,0.3720930232558139,Outside of Washington how much involvement do minority leaders have in campaigns?,0
282, 3,three,0.0005049705505371,0.3457224369049072,0.8656187057495117,0.0,0.0,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?",1
283," September 15, 1940",15 September 1940,0.0005216598510742,0.8946857452392578,0.9762117862701416,1.0,0.6666666666666666,What is the date of the Battle of Britain Day?,1
284, The new east wing of Buckingham Palace.,the new east wing,0.0005114078521728,1.003551721572876,0.647710919380188,0.7272727272727273,0.7272727272727273,What was Blore building between 1847 and 1850?,1
285, Le Dépiquage des Moissons (Harvest Threshing),Le Dépiquage des Moissons (Harvest Threshing),0.000502586364746,1.885239124298096,0.9999999403953552,1.0,1.0,Which of Gliezes pieces was featured at Salon de la Section d'Or? ,1
286, Ostrich,ostrich feathers,0.0005161762237548,0.4563188552856445,0.7941519021987915,0.6666666666666666,0.6666666666666666,What types of feathers did debutantes wear in their hair?,1
287, Thomas Cubitt,Thomas Cubitt,0.00050950050354,0.4541623592376709,1.0,1.0,1.0,Who built the new wing?,1
288, Minority leaders establish leadership PACs.,Minority leaders,0.0005214214324951,0.8924882411956787,0.7410622835159302,0.5714285714285715,0.5714285714285715,Who establishes leadership PACs?,1
289, 1936,1936,0.0005087852478027,0.4551827907562256,1.0000001192092896,1.0,1.0,In what year was Studio Misr founded?,1
290, Minority Leader,Minority Leader,0.0005066394805908,0.34554123878479,1.0,1.0,1.0,What role did Pelosi win in 112th Congress?,1
291, Clement Greenberg.,Clement Greenberg.,0.0005164146423339,0.5698306560516357,1.0000001192092896,1.0,1.0,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,1
292, La Femme aux phlox,La Femme aux phlox,0.0005016326904296,0.6812987327575684,1.0,1.0,1.0,What 1910 piece did Albert Gleizes present in that show that introduced Cubism to the USA? ,1
293, Filippo Tommaso Marinetti.,Filippo Tommaso Marinetti,0.0005066394805908,1.0047502517700195,0.989513635635376,1.0,1.0,The ideas of which Cubo Futurist influenced the avant-garde in architecture?,1
294," £21,000","£21,000",0.000504732131958,0.5646421909332275,1.0,1.0,1.0,How much did George III pay for Buckingham House? ,1
295, Maurice Raynal,Raymond Duchamp-Villon and André Mare,0.0005083084106445,0.4565894603729248,0.4462289214134216,0.0,0.0,Who said that Cubism was becoming an influetial aspect in modern architecture ? ,0
296," Futurism, Suprematism, Dada, Constructivism, and De Stijl.","Futurism, Suprematism, Dada, Constructivism and De Stijl",0.0005190372467041,2.320918321609497,0.9862395524978638,1.0,1.0,What were the other offshoots formed in countries other than France?,1
297, Sir Charles Long.,Sir Charles Long,0.0005009174346923,0.565767765045166,0.981592059135437,1.0,1.0,Who suggested the use of brightly coloured scagliola and blue and pink lapis?,1
298," The chimneys smoked so much that the fires had to be allowed to die down, causing the court to shiver in icy magnificence.",the chimneys smoked,0.0005104541778564,3.3058464527130127,0.7514763474464417,0.2307692307692307,0.2307692307692307,What was the problem with the palace's chimneys?,1
299, Paris,Paris,0.00050950050354,0.2369754314422607,1.0000001192092896,1.0,1.0,What was the largest European city in 1667?,1
300, 2005,2005,0.0005135536193847,0.4637219905853271,1.0,1.0,1.0,When was this type of hunting introduced?,1
301," The creation of leadership positions allows for the delegation of tasks and responsibilities, enabling a more efficient and organized structure within an organization.",way to reach out and involve a greater diversity of partisans in the leadership structure,0.0005049705505371,2.866266250610352,0.4183996915817261,0.3157894736842105,0.1578947368421052,What does the creation of leadership positions allow for?,0
302, The Minister's Staircase.,the Minister's Staircase,0.0005018711090087,0.8933024406433105,0.9886784553527832,1.0,1.0,The Belgian Suite is located at the foot of which staircase?,1
303, King George III.,King George III,0.0004973411560058,0.5663037300109863,0.9777086973190308,1.0,1.0,Under which king did the Royal Family regain the freehold title of the property? ,1
304, The Manor of Ebury.,Manor of Ebury,0.0005080699920654,0.7851662635803223,0.9660735726356506,0.8571428571428571,0.8571428571428571,What was the name of the manor that previously existed on the site?,1
305, 1854,1854,0.0005044937133789,0.4547266960144043,1.0000001192092896,1.0,1.0,When did the British try to redo the Treaty of Nanjing?,1
306, Dornier Do 17,Dornier Do 17 bomber,0.0005133152008056,0.7846593856811523,0.840463399887085,0.8571428571428571,0.8571428571428571,What type of aircraft was the German Plane?,1
307, The state rooms.,The palace's state rooms,0.0005109310150146,0.5725438594818115,0.7293979525566101,0.7499999999999999,0.7499999999999999,What part of the palace has been open to the public every August and September and other select dates since 1993?,1
308, Afternoon receptions.,less formal afternoon receptions,0.0005009174346923,0.5657203197479248,0.8468039035797119,0.6666666666666666,0.6666666666666666,After WWII what was the coming out ceremony replaced with?,1
