idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
153, 2007,2007,0.0005087852478027,0.3880064487457275,1.0000001192092896,1.0,1.0,When was 'The Grand Concourse' published?,1
154, 52%,14,0.0005123615264892,0.3869941234588623,0.2756950855255127,0.0,0.0,How many Jewish families are there in Swaziland?,0
155, KUpedia,KUpedia,0.0005083084106445,0.388157844543457,1.0,1.0,1.0,What is the name of an online resource that was created into provide a resource about KU?,1
156," Abigail Fisher's lawsuit claimed that the University of Texas admissions policy, which employed the ""Top Ten Percent Law"", violated her right to equal protection under the 14th Amendment.",their civil and constitutional rights,0.0005033016204833,3.4583218097686768,0.2831343114376068,0.0588235294117647,0.0588235294117647,What did the admissions policy of the University of Texas supposedly violate?,1
157, KJHK,KJHK,0.0005006790161132,0.387704849243164,1.0000001192092896,1.0,1.0,What is the name of the station operated by KU students?,1
158," 26,968 students attended the University of Kansas at its Edwards and Lawrence locations in the fall semester of 2014.","23,597",0.0005054473876953,2.4478743076324463,0.0712197050452232,0.0,0.0,How many people attended the University of Kansas at its Edwards and Lawrence locations in the fall semester of 2014?,0
159, More than 60,more than 60,0.0005168914794921,0.481208324432373,1.0000001192092896,1.0,1.0,"How many languages have been giving the status of ""national languages""?",1
160, DesignIntelligence,DesignIntelligence,0.0005123615264892,0.3884992599487304,1.0,1.0,1.0,What is the name of the publication that ranks schools engaged in architecture and design education?,1
161, Decision science applications supporting NASA Project Apollo Command Capsule Recovery Operations.,decision science,0.0005295276641845,1.3171508312225342,0.5102702379226685,0.3076923076923077,0.3076923076923077,What kind of applications did the interdisciplinary program help shape?,0
162, 17,17,0.0005049705505371,0.2956066131591797,1.0,1.0,1.0,How many laws are there in the official Laws of the Game?,1
163, 24%,approximately 24%,0.0005085468292236,0.387052059173584,0.8143246173858643,0.6666666666666666,0.6666666666666666,What percentage of a wine grape is sugar when it is harvested?,1
164, Rim Rock Farm.,Rim Rock Farm,0.0005140304565429,0.4791467189788818,0.980601727962494,1.0,1.0,Where does KU's cross country team run?,1
165," Opponents claim that affirmative action has undesirable side effects, such as hindering reconciliation, replacing old wrongs with new wrongs, undermining the achievements of minorities, and encouraging groups to identify themselves as disadvantaged, even if they are not.",undesirable side-effects,0.0005104541778564,4.483128547668457,0.3939096331596374,0.15,0.15,"Other than failing to achieve its goal, what else do opponents to affirmative action claim it has?",1
166, Canon 924.,Canon 924,0.0005190372467041,0.4820985794067383,0.9798861742019652,1.0,1.0,Where in the Code of Canon Law does it say that wine must be natural and not corrupt?,1
167, The School of Architecture and Urban Design at the University of Kansas was named the best in the Midwest and ranked 11th among all undergraduate architecture programs in the U.S in 2012.,best in the Midwest,0.0005090236663818,3.6457948684692383,0.4729184508323669,0.2162162162162162,0.2162162162162162,What title did KU's architecture school receive in 2012?,1
168, They claimed that affirmative action policies had created the African American middle class and opened doors for historically excluded groups in workplace settings and higher education.,help to open doors for historically excluded groups in workplace settings and higher education,0.0005011558532714,2.621962547302246,0.6252469420433044,0.6,0.6,What did proponents of affirmative action claim some of the effects of policies that support affirmative action had done?,1
169," The argument is that if blacks were harmed for being black in the past, then preferential treatment for this same trait is illogical.",whites today who innocently benefited from past injustices should not be punished for something they had no control over,0.0005249977111816,2.631044626235962,0.5318931341171265,0.1428571428571428,0.0952380952380952,"In terms of whites, what is an argument that is used to try and refute the benefits of affirmative action as it relates to the compensation argument?",0
170, The KU School of Journalism and Mass Communications was ranked second in the nation.,special education,0.0005033016204833,1.5960822105407717,0.1095941662788391,0.0,0.0,What KU department was rated second in its field?,0
171, California and Washington.,California,0.0005066394805908,0.479421854019165,0.7261695861816406,0.5,0.5,Which state is known for its Mediterranean climate?,0
172, Five times.,five,0.0005116462707519,0.3876559734344482,0.6817899346351624,0.6666666666666666,0.6666666666666666,How many sectors make up the Kathmandu metropolitan area?,0
173, The Federal government.,federal,0.0005104541778564,0.4825706481933594,0.7959108352661133,0.5,0.5,Who's authority did Truman want to increase throughout the states?,1
174, Genesis 9:20–21,Genesis 9:20–21,0.0005102157592773,0.7581644058227539,1.0000001192092896,1.0,1.0,When are grapes first mentioned in the Bible?,1
175, Standard Oil of Ohio.,Standard Oil of Ohio,0.0005106925964355,0.5739943981170654,0.9635768532752992,1.0,1.0,For what company did Charles Spahr serve as CEO?,1
176, 1926,1926,0.0005066394805908,0.386387825012207,1.0,1.0,1.0,In what year was the World War I Memorial Carillon constructed?,1
177, The Salina location of the University of Kansas Medical Center is focused on rural health care.,rural health care,0.0005042552947998,1.7821776866912842,0.5552678108215332,0.3157894736842105,0.3157894736842105,What is the focus of the Salina location's medical program?,1
178, Executive Order 8802.,Executive Order 8802,0.0005061626434326,0.6669139862060547,0.9863328337669371,1.0,1.0,Which piece of legislation prevented any discrimination in the defense industry and government?,1
179, KUJH-LP,KUJH-LP,0.0005066394805908,0.6715335845947266,1.0,1.0,1.0,What is the name of an independent radio broadcast run out of KU?,1
180, 90th among national universities.,90th,0.0005085468292236,0.7628276348114014,0.5389592051506042,0.4,0.4,In what place did the engineering school at KU appear in 2016?,1
181, Interdisciplinary management science graduate studies in operations research.,interdisciplinary management science graduate studies in operations research,0.0005030632019042,1.0396945476531982,0.996329426765442,1.0,1.0,What was launched in 1965 by the business school at KU?,1
182, The union was intended to serve as a campus community center.,campus community center,0.0005054473876953,1.2233853340148926,0.6819170713424683,0.4285714285714285,0.4285714285714285,What was the role the union was intended serve?,1
183, Memorial Stadium,Memorial Stadium,0.0005111694335937,0.2941668033599853,1.0000001192092896,1.0,1.0,What is the name of the facility that the KU football team plays in?,1
184, Increasing minority enrollment in high schools of those states.,increasing minority enrollment in high schools,0.0005075931549072,1.0382578372955322,0.8631789088249207,0.8,0.8,How were rebounds of minority enrollment explained in Long's report?,1
185, Janet Rapelye,Janet Rapelye,0.0005078315734863,0.4802455902099609,1.0,1.0,1.0,Who was the Dean of Admissions at Princeton University at the time of the complaint?,1
186, Interior Secretary.,Interior Secretary,0.000507116317749,0.3901600837707519,0.9623773097991944,1.0,1.0,What position of power did Harold L. Ickes hold?,1
187, More than a dozen.,three,0.0005226135253906,0.5742888450622559,0.5224071741104126,0.0,0.0,"Before Hindus are cremated, how many times are their bodies placed in the Bagmati?",0
188, The diverse group of people who lived in North America before European settlement.,people who lived in North America before European settlement,0.0005125999450683,1.4108855724334717,0.9023147821426392,0.8181818181818181,0.8181818181818181,Which groups can be categorized as Native Americans?,1
189, The Ford administration.,Ford,0.0005125999450683,0.4799420833587646,0.7745727300643921,0.5,0.5,Which administration allowed affirmative action to take a backseat to other issues?,1
190," The issue of affirmative action lost momentum due to the changing focus of society, with new issues emerging and affirmative action being seen as a glorified issue of the past.",there were other areas that needed focus,0.0005083084106445,3.18078351020813,0.3028741478919983,0.054054054054054,0.054054054054054,What was one of the primary reasons that the issue of affirmative action lost its momentum?,1
191," In the United States, racial preferences are highlighted the most in the context of college and university admissions, particularly in the debate over affirmative action policies.",admission to universities and other forms of higher education,0.0005147457122802,2.8061506748199463,0.3256417512893677,0.2285714285714286,0.0571428571428571,Where are racial preferences highlighted the most in the United States?,1
192, 48 months.,48 months,0.0005018711090087,0.4804902076721191,0.9700868129730223,1.0,1.0,For how long does the fixed rate of tuition last?,1
193, Union members.,employees associated with unions,0.0005006790161132,0.3860120773315429,0.769973635673523,0.3333333333333333,0.3333333333333333,Who did employers routinely blacklist of fire?,1
194, Class.,class,0.000516653060913,0.3027222156524658,0.8915490508079529,1.0,1.0,"Other than being race and gender based, what did believers in affirmative action also feel that the system discriminated against?",1
195, Executive Order 10925,Executive Order 10925,0.0005159378051757,0.576225757598877,0.9999999403953552,1.0,1.0,Which piece of legislation did President Kennedy use to claim that discrimination was a violation of the Constitution?,1
196," According to the text, affirmative action can be judged acceptable in terms of admissions if it does not discriminate against applicants based on hatred or contempt, and if it aligns with the mission of the university.",If diversity is a goal of the university and their racial preferences do not discriminate,0.0005216598510742,3.832571029663086,0.560132622718811,0.2745098039215686,0.1568627450980392,When can affirmative action be judged to be acceptable in terms of admissions?,1
197, More than a dozen.,more than a dozen,0.0005125999450683,0.5741682052612305,0.9803467988967896,1.0,1.0,The Census Bureau had gone from two categories to how many by the 1990s?,1
198, NASA,NASA,0.0005085468292236,0.2013113498687744,1.0,1.0,1.0,What was the name of the civilian space agency created by Eisenhower?,1
199, The Four-Year Tuition Compact.,Four-Year Tuition Compact,0.0005028247833251,0.7599315643310547,0.9324390292167664,0.888888888888889,0.888888888888889,What was the edict approved by the Board of Regents that provided for the fixed tuition program?,1
200, Christ's blood.,Christ,0.0005016326904296,0.4802045822143554,0.4866993725299835,0.5,0.5,Who is king of God's kingdom in heaven?,0
201," Lou Montulli, co-founder of Netscape and author of the Lynx web browser.",Lou Montulli,0.0005056858062744,1.876070261001587,0.5936732292175293,0.2666666666666667,0.2666666666666667,Which person associated with web browsers was a student at KU?,1
202, 1952,1952,0.0005321502685546,0.3878123760223388,0.9999999403953552,1.0,1.0,When did Armenia begin winning Olympic medals?,1
203, Red wine.,red wine,0.0005109310150146,0.3865194320678711,0.9667990803718568,1.0,1.0,What type of wine is fermented with grape skin?,1
204, Table grapes.,Table grape,0.0005087852478027,0.3870599269866943,0.8851109743118286,1.0,1.0,What Classification of grapes are typically large and seedless?,1
205, The Wagner Act of 1935.,National Labor Relations Act,0.0005061626434326,0.8529469966888428,0.434050589799881,0.2222222222222222,0.2222222222222222,"In which document did the term ""affirmative action"" first appear?",1
206, The governing body of KU is the Board of Regents.,Board of Regents,0.0005075931549072,1.2224340438842771,0.7153196930885315,0.4615384615384615,0.4615384615384615,What was the governing body of KU?,1
207, Senate Minority Leader Everett Dirksen.,Everett Dirksen,0.0005056858062744,0.7599349021911621,0.7108979821205139,0.5714285714285715,0.5714285714285715,Who was one of the key members that Humphrey managed to convince to support the bill?,1
208, Lockheed Aircraft Corporation,Lockheed Aircraft Corporation,0.0005064010620117,0.3871078491210937,1.0,1.0,1.0,Which company was targeted by the NAACP for not having fair practices?,1
209, The Reconstruction Era (1865-1877),Reconstruction Era,0.0005056858062744,1.0382893085479736,0.8603039383888245,0.5714285714285715,0.5714285714285715,What era brought counties to South Carolina?,1
210, General William Tecumseh Sherman.,General William Tecumseh Sherman,0.0005824565887451,0.852041482925415,0.989695370197296,1.0,1.0,What was the name of the Union General that fought in Bentonville?,1
211, Class-based affirmative action.,class-based affirmative action,0.0005137920379638,0.5752110481262207,0.9886623620986938,1.0,1.0,What do some people believe should be the basis for affirmative action instead of race based legislation?,1
212, President John F. Kennedy.,President John F. Kennedy,0.0005049705505371,0.6668431758880615,0.9560378789901732,1.0,1.0,"Who was the first person to utilize the term ""affirmative action""?",1
213, Establishing the President's Committee on Equality of Treatment and Opportunity in the Armed Services.,Establishing the President's Committee on Equality of Treatment and Opportunity in the Armed Services,0.0005030632019042,1.6885874271392822,0.9924909472465516,1.0,1.0,What name was given to Executive Order 9981?,1
214, 8%,eight percent,0.0005116462707519,0.3934214115142822,0.9197767972946168,0.0,0.0,What percentage of the Rajasthani GDP comes from tourism?,1
215," The University of Kansas Medical Center features three schools: 
1. The School of Medicine 
2. The School of Nursing 
3. The School of Health Professions",its own programs of graduate study,0.0005078315734863,3.182013511657715,0.3433002531528473,0.064516129032258,0.064516129032258,What does each of the component schools of KU's Medical Center offer?,0
216, 1947,1947,0.0005056858062744,0.3877205848693847,1.0,1.0,1.0,"When was the centrality of the ""separation"" concept to the Religion Clauses of the Constitution made explicit?",1
217, Vice President Lyndon B. Johnson,Vice President Richard Nixon,0.0005054473876953,0.7589108943939209,0.6707006692886353,0.4444444444444445,0.4444444444444445,Who was the chairman of the newly established committee?,0
218," 3,349","3,349",0.0005052089691162,0.4805586338043213,1.0,1.0,1.0,How many students attended the medical center at KU in fall of 2013?,1
219," An ellipsoid shape, resembling a prolate spheroid.",prolate spheroid,0.000504732131958,1.31561541557312,0.7554833889007568,0.4444444444444445,0.4444444444444445,What shape do grapes usually resemble?,1
220," The benefits of affirmative action going to those who did not need it, mostly middle-class minorities.",how the benefits of affirmative action would go to those who did not need it,0.0005261898040771,1.8758878707885744,0.9036688804626464,0.8125,0.8125,What did Eastland believe the founders of affirmative action did not consider?,1
221, 1,one,0.0005061626434326,0.2958352565765381,0.7313902378082275,0.0,0.0,How many restaurants in the western style were present in Kathmandu circa 1955?,1
222, The National Debate Tournament.,Copeland Award,0.0005042552947998,0.5730628967285156,0.2671718001365661,0.0,0.0,What is the name of an honor given to collegiate debate teams?,0
223," People who are in favor of affirmative action view it as a policy that promotes inclusion and helps to overcome prejudicial treatment through equal opportunities, aiming to address historical inequalities and promote diversity.",an effort towards inclusion rather than a discriminatory practice,0.0005013942718505,3.459315061569214,0.635341227054596,0.0952380952380952,0.0476190476190476,How do people who are in favor of affirmative action view it?,1
224," ""Positive action""",positive action,0.0005056858062744,0.4809303283691406,0.9569436311721802,1.0,1.0,"What was the alternative phrase to ""affirmative action"" that was being considered?",1
225," ""Rock Chalk, Jayhawk""","""Home on the Range""",0.0009224414825439,0.8540334701538086,0.1598914861679077,0.0,0.0,What is the name of a traditional American song that is associated with KU?,0
226, David Beaty,David Beaty,0.0005052089691162,0.3877158164978027,1.0,1.0,1.0,Who is the current head of KU's football program?,1
227," Donors offer philanthropic support to the University of Kansas through the KU Endowment, which was established in 1891 as America's first foundation for a public university.",philanthropic support,0.0005116462707519,3.365804433822632,0.4221429526805877,0.1379310344827586,0.1379310344827586,What do donors offer to the University of Kansas?,1
228, Merit.,achievement,0.0005087852478027,0.3874289989471435,0.406084656715393,0.0,0.0,What do critics of affirmative action believe should be the main factor in hiring?,1
229, Vice President Lyndon B. Johnson.,Vice President Johnson,0.0005087852478027,0.851830005645752,0.8419579863548279,0.7499999999999999,0.7499999999999999,Who did Lockheed sign an agreement with to seek out more minority workers?,1
230, KJHK and KANU.,"KJHK, 90.7 FM, and KANU, 91.5 FM",0.0005102157592773,0.8527257442474365,0.5935865640640259,0.5,0.5,What are two radio stations that broadcast from KU?,1
231, The African American middle class.,African American middle class,0.0005004405975341,0.6658601760864258,0.9628556966781616,0.888888888888889,0.888888888888889,What group of people did the AAPF claim affirmative action created?,1
232, Four times as likely to fail.,four times,0.0005052089691162,0.7597839832305908,0.6881481409072876,0.5,0.5,How much more efficient as standard incandescents was the white LED commercially available in 2003?,0
233, 40 acres (16 ha),forty acres,0.0005116462707519,0.7598321437835693,0.8215750455856323,0.3333333333333333,0.3333333333333333,What was the minimum size of the land that Lawrence could provide for the university?,1
234, Title VII of the Civil Rights Act.,Title VII,0.0005033016204833,0.8533871173858643,0.6041638851165771,0.4444444444444445,0.4444444444444445,Which section of the legislation was considered the most controversial?,1
235, They felt frustrated and unfairly victimized by affirmative action.,reverse discrimination,0.0005061626434326,1.132366418838501,0.4744596183300018,0.0,0.0,What did white males feel was happening to them as a result of affirmative action?,1
236, The Immigration Act of 1924.,Immigration Act of 1924,0.0005173683166503,0.8521542549133301,0.9706199765205384,0.888888888888889,0.888888888888889,Which bill was passed in an attempt to limit or prevent Asian immigration?,1
237, The Government Contract Committee.,Government Contract Committee,0.00050950050354,0.5721011161804199,0.958297610282898,0.8571428571428571,0.8571428571428571,What was established in 1953?,1
238, The University of Kansas School of Business offers undergraduate and graduate programs in business and accounting.,business and accounting,0.0005011558532714,1.6904492378234863,0.6002715229988098,0.3157894736842105,0.3157894736842105,What are two kinds of courses of study available at KU's business school?,1
239," 2,663","2,663",0.0005109310150146,0.4805700778961181,1.0,1.0,1.0,How many education professionals were working at KU in the fall of 2012?,1
240," The Community Tool Box is a free online resource that can benefit various groups around the world, including professionals and grassroots groups engaged in community health and development, particularly those from historically excluded groups such as racial minorities, women, and low-income communities.",professionals and grassroots groups engaged in the work of community health and development,0.0005128383636474,4.57718300819397,0.5371085405349731,0.3928571428571428,0.3571428571428571,What kinds of groups around the world can benefit from the Community Tool Box?,1
241, He was waitlisted.,placement on the waitlist,0.0005323886871337,0.5787758827209473,0.6912351250648499,0.2857142857142857,0.2857142857142857,"Even though Li did not get accepted, what was done instead of a straight rejection?",1
242, 2009,2009,0.0005111694335937,0.3868007659912109,0.9999998211860656,1.0,1.0,In what year did Sharif become CM?,1
243, Emporia.,Emporia,0.0005173683166503,0.3969404697418213,0.9787183403968812,1.0,1.0,What competing city was next in line if Lawrence would have been unable to meet the requirements necessary to get KU built in its city?,1
244, The African American Policy Forum (AAPF) believes that the goal of affirmative action should be to address race-based obstacles that block the path to success of people of color of all classes.,to address race-based obstacles that block the path to success,0.0005218982696533,3.554034471511841,0.4592266976833343,0.5,0.5,What does the AAPF believe the goal of affirmative action should be?,1
245, Eastland believes that affirmative action carries with it a stigma that can create feelings of self-doubt and entitlement in minorities.,remedying past discrimination,0.0005064010620117,2.442054748535156,0.3891427218914032,0.0,0.0,"Outside of promoting diversity, was does Eastland believe the other reason to be in favor of affirmative action is?",0
246, Loans at the same rate as whites.,loans at the same rate as whites,0.0005111694335937,0.8507559299468994,0.9751710891723632,1.0,1.0,What did returning black veterans not receive?,0
247, Executive Order 10925,Executive Order 10925,0.0005035400390625,0.5728130340576172,0.9999999403953552,1.0,1.0,Which piece of legislation did President Kennedy use to claim that discrimination was a violation of the Constitution?,1
248, Executive Order 10925,Executive Order 10925,0.0005073547363281,0.5743672847747803,0.9999999403953552,1.0,1.0,Which piece of legislation did President Kennedy use to claim that discrimination was a violation of the Constitution?,1
249, U.S. News & World Report,U.S. News & World Report,0.0005106925964355,0.7590880393981934,1.0,1.0,1.0,Who published America's Best Colleges in 2016?,1
250," During the U.S. government's westward expansion, Native Americans were displaced from their land, which had been their home for centuries, and were forced onto reservations, which were far smaller and less productive.",During the U.S. government's westward expansion,0.0005099773406982,3.9205403327941895,0.6076293587684631,0.3809523809523809,0.3809523809523809,When did the Native Americans lose their land?,1
251, The reasons for the underrepresentation of African Americans at Harvard University.,possible remedies,0.0005121231079101,1.3191814422607422,0.0281461328268051,0.0,0.0,"Other than the reasons for the under representation of African Americans, what else is still up for debate?",0
252," ""Best Graduate Schools"" edition.",Best Graduate Schools,0.0005156993865966,0.7658820152282715,0.799540638923645,0.8571428571428571,0.8571428571428571,"In 2014, what issue of U.S. News & World Report provided rankins for law schools?",1
253, Admission is not an honor bestowed to reward superior merit but rather a way to advance the mission as each university defines it.,a way to advance the mission as each university defines it,0.0005128383636474,2.341391563415528,0.582516074180603,0.6470588235294118,0.6470588235294118,What does Ronald Dworkin believe admission should represent?,1
254, Animal fat.,animal fat,0.0005145072937011,0.3868997097015381,0.9615962505340576,1.0,1.0,What do people in France eat more of that in most western countries?,1
255, Approximately 1500 students attend the University of Kansas School of Business.,1500,0.0005056858062744,1.4104609489440918,0.3092961013317108,0.1666666666666666,0.1666666666666666,How many hours of television does the average teenager watch per year?,0
256," The University of Kansas School of Business is located on the main campus of the University of Kansas in Lawrence, Kansas.",Lawrence,0.0005114078521728,2.246877670288086,0.3701263070106506,0.0909090909090909,0.0909090909090909,Where is the business school at KU located?,1
257, Civil and environmental engineering.,civil and environmental engineering,0.0005562305450439,0.5759382247924805,0.964552104473114,1.0,1.0,With what two other programs was KU's architectural engineering curriculum joined in 2001?,1
258, Wine grapes.,wine grapes,0.0005128383636474,0.3869783878326416,0.9645780324935912,1.0,1.0,What are grapes that are used to make wine classified as?,1
259, 1890,1890,0.0005052089691162,0.3868491649627685,1.0,1.0,1.0,When did Robert Louis Stevenson sail on the ship Janet Nicoll?,1
260, Dionysus,Dionysus,0.0005159378051757,0.3869726657867431,1.0,1.0,1.0,What cult arrived from southern Italy?,1
261, Reverse discrimination.,reverse,0.0005123615264892,0.3880214691162109,0.4851427674293518,0.6666666666666666,0.6666666666666666,Having quotas regarding admissions or employment has been criticized and said to be what kind of discrimination?,1
262, President's Committee on Equal Employment Opportunity,President's Committee on Equal Employment Opportunity,0.0005114078521728,0.7574996948242188,1.0,1.0,1.0,What does PCEEO stand for?,1
263, Class rank.,class rank,0.0005085468292236,0.3871610164642334,0.934839367866516,1.0,1.0,What is one example of what racial quotas were replaced with?,1
264, Education and employment.,construction,0.0005171298980712,0.4789228439331054,0.362985759973526,0.0,0.0,What is Brasilia's most important non-service industry?,0
265, 1891,1891,0.000500202178955,0.3858485221862793,1.0,1.0,1.0,In what year did an incident help introduce added time?,1
266," Sowell argues that affirmative action policies reduce the incentives of both preferred and non-preferred groups to perform at their best, as the former may feel that their performance is unnecessary and the latter may feel that it is futile.",because it can prove futile,0.0005164146423339,4.213627576828003,0.1831588149070739,0.0888888888888889,0.0888888888888889,What argument does Sowell make in his claim that non - preferred minorities have less incentive to perform at their best?,1
267, The Catholic Church.,The Catholic Church,0.0005173683166503,0.4803650379180908,0.9773385524749756,1.0,1.0,What church was widespread across Europe at this time?,1
268, Whites who innocently benefited from past injustices.,society today should compensate for the injuries,0.0005195140838623,1.0394420623779297,0.3501993715763092,0.0,0.0,"In the compensation argument, who should supposedly have to make up for past discrimination against blacks?",0
269, 1873,1873,0.0005061626434326,0.3872463703155517,0.9999999403953552,1.0,1.0,When were the first Mounties created?,1
270," According to the text, Asians are perceived to be lacking in communication skills and personality.",communication skills and personality,0.000507116317749,1.694005012512207,0.5509389042854309,0.4210526315789474,0.4210526315789474,"According to studies, what are Asians perceived to be lacking?",1
271," ""Affirmative Action Around the World: An Empirical Study""",Affirmative Action Around the World: An Empirical Study,0.0005133152008056,1.4106264114379885,0.966400682926178,1.0,1.0,What was the title of the book written by Thomas Sowell?,1
272," Some commentators claim that the irony of policies resulting from affirmative action is that they can lead to reverse discrimination, where members of the majority are discriminated against in favor of historically disadvantaged groups or minorities.",these policies are just another form of discrimination,0.0005140304565429,3.744283437728882,0.4708417654037475,0.1818181818181818,0.1363636363636363,What do some commentators claim the irony of policies resulting from affirmative action is?,1
273," Thomas Sowell believes that affirmative action policies reduce the incentives of both the preferred and non-preferred groups to perform at their best, as the preferred group may feel that their performance is unnecessary, and the non-preferred group may feel that their efforts are futile.",because doing so is unnecessary,0.0005254745483398,4.95516848564148,0.2569850981235504,0.0784313725490196,0.0784313725490196,Why does Sowell believe that there is little to no incentive for the preferred minority groups to perform at their best?,1
274, Noah,Noah,0.0005171298980712,0.2015607357025146,1.0,1.0,1.0,Who in the Bible first grew grapes on their farm?,1
275, The French paradox.,the French paradox,0.000502586364746,0.4868731498718261,0.9880807399749756,1.0,1.0,"What is the phenomenon that shows that the French have less heart disease, even though they eat more animal fat?",1
276, Public affairs programs.,public affairs,0.0005066394805908,0.4795753955841064,0.812629222869873,0.8,0.8,What kinds of programming appear on KUJH-LP?,1
277, Bill Clinton.,Bill Clinton,0.0005130767822265,0.3872404098510742,0.9554215669631958,1.0,1.0,Which President made their stance on affirmative action clear in 1995?,1
278, The Coal City Review,Jayplay magazine,0.0005061626434326,0.4798891544342041,0.1829437017440796,0.0,0.0,What is the name of a magazine published at KU?,0
279, 80%,80%,0.0005044937133789,0.3952119350433349,1.0,1.0,1.0,What percent of the population in Manchuria was Han?,1
280, Lynx is a text-based web browser.,text based web browser,0.0005135536193847,0.943434476852417,0.6711759567260742,0.7272727272727273,0.7272727272727273,What kind of software is Lynx?,1
281, March 1865,"February 20, 1863",0.0005204677581787,0.4799733161926269,0.7047317028045654,0.0,0.0,On what date was KU's Lawrence campus made official?,0
282," Philip Anschutz, a businessman and alumnus of the University of Kansas.",Philip Anschutz,0.0005102157592773,1.6895720958709717,0.8264899253845215,0.3076923076923077,0.3076923076923077,Whom is the Anschutz Library named for?,1
283, The Spencer Museum of Art.,the Spencer Museum of Art,0.0005073547363281,0.6663975715637207,0.9928056001663208,1.0,1.0,What is the name of a fine art institution on the campus of KU?,1
284, Niagara grapes and Thompson Seedless grapes are commonly used to make white grape juice.,Niagara grapes,0.0005183219909667,1.5960946083068848,0.5970218181610107,0.25,0.25,What types of grapes are commonly used to make white grape juice?,0
285, Charles L. Robinson.,Charles L. Robinson,0.0005128383636474,0.5720572471618652,0.9865606427192688,1.0,1.0,Who did the site of KU's construction originally belong to?,1
286, 1891,1891,0.0005040168762207,0.3864483833312988,1.0,1.0,1.0,In what year did an incident help introduce added time?,1
287, The Four-Year Tuition Compact was first instituted for first-year students in the 2007-2008 school year.,fixed tuition rate,0.000511884689331,2.343236923217773,0.3860932886600494,0.0952380952380952,0.0952380952380952,What was first instituted for first year students in the 2007-2008 school year?,1
288, Red wine.,Red wine,0.0005137920379638,0.387747049331665,0.9667990803718568,1.0,1.0,What type of wine is believed to have more health benefits?,1
289, Lower-class European Americans and Asian Americans.,white students,0.0005090236663818,0.8520097732543945,0.4360053241252899,0.0,0.0,Who would supposedly be the beneficiaries of a class-based style affirmative action?,0
290," The racial preferences debate indicates that universities and colleges have competing notions of their mission, with some prioritizing scholarly excellence and others prioritizing civic goods, such as diversity.",competing notions of the mission of colleges,0.0005073547363281,3.178895711898804,0.6143913269042969,0.3428571428571428,0.2285714285714286,What does the racial preferences debate indicate about universities and colleges?,1
291, 12,12,0.0005247592926025,0.2959814071655273,1.0000001192092896,1.0,1.0,How many counties did New York originally have?,1
292, The University of Kansas.,William Allen White School of Journalism,0.0005218982696533,0.5718357563018799,0.4078835248947143,0.2,0.2,What institution houses the Daily Kansan?,0
293, One-third.,a third,0.0005106925964355,0.3961665630340576,0.6814737319946289,0.5,0.5,What portion of black Harvard undergraduates came from families in which all four grandparents were born into the African American community?,1
294," Another argument against affirmative action is that it can hinder reconciliation, replace old wrongs with new wrongs, undermine the achievements of minorities, and encourage groups to identify themselves as disadvantaged, even if they are not.",may increase racial tension,0.0005111694335937,4.020579099655151,0.4443763196468353,0.0,0.0,"Other than benefiting more privileged people within minority groups, what is another argument against affirmative action?",0
295, 1873,1873,0.0005147457122802,0.3877534866333008,0.9999999403953552,1.0,1.0,When were the first Mounties created?,1
296, Employ a fixed percentage of Black workers.,employ a fixed percentage of Black workers,0.0005145072937011,0.8536190986633301,0.9760093092918396,1.0,1.0,The first introduction of a quota system mandated that contractors had to do what?,1
297, 60%,60%,0.0005123615264892,0.3872649669647217,1.0,1.0,1.0,How much of the US 16-bit console market did the Genesis have in summer 1992?,1
298, The Civil Rights Act.,Civil Rights Act,0.0005090236663818,0.5736541748046875,0.9338207840919496,0.8571428571428571,0.8571428571428571,Which piece of legislation quickly followed President Kennedy's assassination?,1
299, The Association to Advance Collegiate Schools of Business (AACSB) provides oversight for business schools like KU's.,the Association to Advance Collegiate Schools of Business,0.0005104541778564,2.246995687484741,0.6794896721839905,0.6399999999999999,0.6399999999999999,What organization provides oversight for business schools like KU's?,1
300, Those who willingly and knowingly benefited from discriminatory practices.,people who willingly and knowingly benefited from discriminatory practices,0.0005106925964355,1.0379087924957275,0.9564253091812134,0.8888888888888888,0.8888888888888888,"According to opposition believers, who should be punished for discrimination?",1
301, The School of Public Affairs & Administration at the University of Kansas serves students learning about government.,the Robert J. Dole Institute of Politics,0.0005147457122802,1.7821853160858154,0.3620422482490539,0.1739130434782608,0.1739130434782608,What part of KU serves students learning about government?,0
302, Hobart Taylor Jr.,Hobart Taylor Jr.,0.0005056858062744,0.5765769481658936,1.0,1.0,1.0,Who co - authored the executive order?,1
303, Public research university.,state-sponsored,0.0005037784576416,0.4801764488220215,0.337576687335968,0.0,0.0,What term describes the nature of how the university is partially funded?,0
304," Grapes used to make vinegar are typically white or red wine grapes, but not necessarily the same varieties used for wine production.",fermented,0.0005111694335937,2.432343006134033,0.2090290039777755,0.0,0.0,What kind of grapes are made into vinegar?,0
305, The School of Engineering.,the School of Architecture and Urban Design,0.0005185604095458,0.5735771656036377,0.5329785943031311,0.5454545454545454,0.5454545454545454,What was the name of the school that served as the SADP's precursor?,0
306, Yeast.,Yeast,0.000511884689331,0.3868205547332763,0.9573681354522704,1.0,1.0,What microorganisms are naturally found on a grapes skin?,1
